Gorilla_GON_ACC.bam.out	Gorilla_Sakura_ACC.bam.out	Gorilla_GON_CB.bam.out	Gorilla_Sakura_CB.bam.out	Gorilla_GON_DPFC.bam.out	Gorilla_Sakura_DPFC.bam.out	Gorilla_GON_VPFC.bam.out	Gorilla_Sakura_VPFC.bam.out	Gorilla_GON_HIP.bam.out	Gorilla_Sakura_HIP.bam.out	Gorilla_GON_V1C.bam.out	Gorilla_Sakura_V1C.bam.out	Gorilla_GON_PMC.bam.out	Gorilla_Sakura_PMC.bam.out	Gorilla_GON_STR.bam.out	Gorilla_Sakura_STR.bam.out
TCONS_00003561	69.0120170625309	0	127.266336831444	130.574341032105	136.065433944936	0	127.890230134632	136.777163465944	216.495688745447	63.3467159605472	119.738703464415	0	100.156733691131	0	96.38962165618	114.185179129141
TCONS_00003563	90.9292193317338	0	98.2657629360984	0	165.480338122665	0	148.365266978847	0	131.639332582001	0	240.422189057495	0	116.98802627551	0	172.296448710422	0
TCONS_00003581	1274.3331276977	0	926.865301932575	16.261841140936	1323.77755011159	0	1331.73058060101	0	793.66749373764	0	1280.1942631305	0	1275.26308645496	0	910.348946742922	56.3695657501449
TCONS_00003591	60.4256381954486	101.95550141945	166.048586779573	51.667819117372	14.9833959998888	112.603862988123	63.0673203281418	0	69.2355306688262	0	118.810390633999	127.06312394347	41.4125530293954	0	18.6492963639131	0
TCONS_00003592	0	0	0	0	0	0	40.9770737370148	0	87.8268553269491	0	117.312387284792	496.635295870478	17.482387892789	0	114.613894252713	0
TCONS_00003613	23.3450354214222	0	183.154094462896	0	132.618994381994	0	97.4697385006661	0	117.89463756241	0	165.080305460635	0	13.3118905400514	0	68.1831210992776	0
TCONS_00003614	1595.19132998832	0	1250.89025019851	73.3297929709286	1552.72772781766	0	1500.41812523079	0	1631.29732029533	0	1794.54750926689	0	1653.16771970477	0	833.927140663538	256.886698901238
TCONS_00003635	113.960633438785	0	70.7721646565365	0	0	0	0	0	55.0606823780488	0	282.752933455651	0	46.0369547843445	0	0	0
TCONS_00003636	92.1383844824218	0	35.3860823282683	0	51.9424394662809	0	19.5572397381207	0	0	0	45.009650631716	0	0	0	0	0
TCONS_00003637	0	0	0	0	0	0	0	0	0	0	0	0	10.4234614606063	0	0	0
TCONS_00003650	611.463824292435	125.406182788164	34.3521817135875	0	515.235488254238	0	509.051610467546	133.103649675453	638.157357341173	0	331.816381286973	0	609.840180260148	0	383.447276873875	499.845103556241
TCONS_00003691	1426.51898798667	848.571055200162	1139.16067287877	769.395843259409	1206.71521536783	368.663385373478	1331.07805011259	601.708809257651	1543.91054343804	816.922216955342	1313.69102512565	640.701634923211	1528.03509496973	531.989881552454	1019.58061178524	905.708561053939
TCONS_00003698	82.7484854268883	0	21.3769295003614	0	22.9157821174769	197.563332877621	51.2213421712686	0	0	169.695217208181	39.8099798006151	0	0	0	0	160.217947678586
TCONS_00003812	208.197311090088	0	98.7295660445591	71.2641649999165	33.33204671633	0	85.079517504819	0	106.606853114946	0	29.0959482975472	0	132.106044163771	0	96.5375341190795	0
TCONS_00003823	878.652999846863	0	375.521394889684	161.727351620815	1688.12928265414	0	1924.84412159399	0	745.613407202743	0	1201.00008368787	0	607.080722430916	0	793.337766560446	0
TCONS_00003842	190.651122608281	0	42.2581620847726	0	67.7510079994972	0	67.22801159979	0	134.691454204366	0	58.8649345450378	0	61.0434759571419	0	32.2066346762458	0
TCONS_00003868	558.774718796622	0	941.56467395134	0	366.652513879631	0	1526.72645697588	422.377206498527	243.465602351917	0	492.293053784393	0	362.91905961381	0	485.704468536619	380.14444728708
TCONS_00003885	2209.80454635208	0	1322.91524082052	218.631419783694	2046.68716702958	241.673385186775	2020.55460277821	0	3687.39721380265	615.394714169669	910.025217869403	0	2232.87251079469	234.075547883079	952.311775793946	787.180141649131
TCONS_00003886	5354.92438846763	0	855.578985871276	1061.22217243321	5021.10248174051	294.452630227565	5308.84427084793	552.70177207242	7128.06417285822	0	1813.22434843541	1975.25401766667	3939.16204415608	283.860272619406	1582.52600573777	1204.78850419724
TCONS_00003898	98.902213685862	201.700984744547	205.018114489404	1224.84000017148	76.4126955370857	670.222120547043	85.8956808824903	320.424087688537	139.509075290708	196.464040204401	143.585474020448	251.55188647564	67.2686097305489	547.298942892091	104.315536974337	359.490490532863
TCONS_00003909	199.869418646484	148.802858681479	262.213415813787	751.980679510797	71.6447440914222	330.546823610298	170.529590399467	0	177.335080632005	572.852026879363	171.814459564412	371.41528537322	101.832895375508	0	168.048043125781	400.894690042925
TCONS_00003972	262.45479216205	0	0	0	151.498781776653	0	353.197911688449	0	0	0	0	0	221.568231582407	0	0	0
TCONS_00004006	64.6343891145346	0	12.355140609531	0	82.7401690613325	0	0	0	111.147340204136	0	71.6062623686394	0	53.1195632127053	0	97.0837855981485	0
TCONS_00004052	925.726940061345	0	1352.55006086759	14.4035339589095	954.137657599589	0	967.745467083385	0	826.867127513327	0	867.256263083507	0	826.231763800157	0	720.683687728898	0
TCONS_00004092	165.233859612356	1872.85631880036	150.013254504442	0	286.701028740631	218.329933208507	273.180491580099	417.631395189554	188.64128369639	1441.0069064579	204.900352115667	245.859057361622	139.547381515695	748.97590918988	648.371811830812	0
TCONS_00004104	190.790650654687	0	186.013852683666	0	169.696765586175	0	157.078782658557	73.0598411240694	146.297825062313	34.0384257064726	155.477200485014	0	160.529661973466	0	117.528310868376	0
TCONS_00004137	82.0948638990295	0	275.654607716847	0	36.8822055381877	0	86.6293840748974	0	216.087206313852	0	380.253944992084	0	151.651145171958	0	126.835268281452	0
TCONS_00004230	106.92602643639	0	19.2844787291621	145.754279855797	51.9424394662811	0	344.207419390924	0	33.1383736534553	0	220.547288095408	0	53.6352871273914	0	0	0
TCONS_00004249	52.6505054185266	0	51.1905404467925	0	86.8723726265328	0	64.458318238001	0	0	0	113.294839775039	0	74.0540827630206	0	15.5206315133882	0
TCONS_00004251	146.755971283946	0	451.199379496947	28.8657620252311	152.411205179307	20.9121459835087	184.848529350695	40.3683890001306	188.05618940286	18.8652243095922	215.100147665322	0	216.793124066782	82.6448159283007	271.878049760677	83.4286477824697
TCONS_00004270	0	0	38.7741114873579	957.251081215094	0	0	0	0	0	0	0	0	149.30904254382	0	112.339809049286	0
TCONS_00004273	99.3614700728219	0	159.04435548269	58.6395529883419	116.627514809945	0	0	122.670607827955	37.2160591463415	224.983013782459	68.0701506467309	0	19.486541707659	251.486125824795	18.9488834540964	0
TCONS_00004292	230.755101456864	0	13.7780990920299	0	268.571320759226	0	324.996048857764	0	182.754605339907	0	210.435104548001	0	195.469328720479	0	124.101637882332	61.0658578330953
TCONS_00004307	264.746973752985	1039.68030870187	82.6648067586147	262.844452726965	149.833959998888	1009.31511336915	325.953995635345	824.455323590468	447.368044321647	1884.99281817736	275.029278503775	972.886307208958	220.096994984914	704.39400983334	326.901060974828	2792.54400060318
TCONS_00004308	62.7609285604902	0	0	0	64.9280493328513	0	169.839187199469	0	186.403351800686	0	109.181825789806	0	182.124216729275	0	584.56467009717	0
TCONS_00004309	416.394622180174	0	0	0	904.803784251345	0	307.328053027611	0	135.909279287589	0	82.2937642147048	0	261.290824451684	0	656.97457950342	0
TCONS_00004321	138.576130261562	0	23.978726840866	0	75.097502842816	0	204.885368685074	0	39.9882050790299	0	125.310959145118	0	98.0668859311482	0	94.3654396014002	0
TCONS_00004328	31.9889497372027	0	167.462243667021	0	65.8636120033535	0	54.7832572488006	127.510100075027	94.4312494610334	0	47.4408602499683	0	44.1170462884578	0	98.11151565363	0
TCONS_00004332	43.2509769855063	0	52.8227026059659	0	57.4857037571489	175.461498834233	93.1549172911839	0	92.0897962580234	0	43.3011691286797	0	45.764546767869	0	66.8827213669721	0
TCONS_00004333	0	0	8.90052864422864	0	8.31079031460495	0	29.4698133040175	0	33.8434454333161	0	7.30289033428505	0	6.60817532789634	0	24.6063727774186	0
TCONS_00004334	29.0637857092203	0	39.5740117243392	0	29.2633461781865	0	15.5141565230285	0	52.8536086118401	0	12.8674030394054	0	23.5583563928415	0	16.2886259381013	0
TCONS_00004360	137.476319703931	0	13.0636791391098	106.361231246122	296.81393980732	0	339.678374398939	0	140.350759002869	199.841645480122	179.515234496263	0	37.3272606359549	0	0	191.260175041312
TCONS_00004362	709.168653940245	0	254.263803731941	27.4773390263449	750.834621772202	0	815.690246005612	0	754.933574792778	35.923118347959	510.335482589401	0	786.114058197423	0	313.631479664319	47.641351333591
TCONS_00004404	173.220162826953	0	516.581075878814	391.362320496778	107.467116137133	0	339.678374398939	406.220701331916	139.439390437916	708.068368249364	525.112590703353	0	230.184773921722	0	251.641172270401	364.305095316785
TCONS_00004410	0	73.9285389000143	110.323649052595	0	0	0	26.7907393672887	0	23.3663396381274	0	13.3180729526213	184.329112995405	12.1549715602229	0	16.8509713573929	0
TCONS_00004412	223.509887518648	0	0	0	165.480338122665	0	231.32219045089	0	68.4965426712568	0	46.7261203591967	0	55.5219555188074	0	36.2943998466924	0
TCONS_00004480	207.736357633799	0	296.96124406211	0	214.934232274266	0	186.857313207875	0	194.226357882046	0	224.837770317991	0	272.811583907227	0	152.882555778805	0
TCONS_00004491	115.866329650136	0	67.0815916529749	0	0	0	36.3087995138106	0	20.2773051250605	0	42.0891771174443	0	80.5311162408359	0	86.0998536509125	0
TCONS_00004492	201.809898439169	0	208.464503457861	0	171.311216844394	0	170.963950028605	0	301.914462248704	0	219.16310009481	0	168.006060393672	0	250.357288738409	0
TCONS_00004501	0	0	253.472968619994	0	0	0	0	0	16.1213709665458	0	0	0	0	0	0	0
TCONS_00004503	0	0	38.0986043185886	0	28.5921685135492	0	0	0	0	0	0	0	0	0	522.021580773704	0
TCONS_00004554	173.220162826953	3508.92104186883	86.0968459798024	391.362320496778	214.934232274266	4830.70572219051	339.678374398939	3249.76561065532	418.318171313746	2124.20510474809	437.593825586127	976.530076149815	345.277160882583	1253.97614937364	692.013223743604	1092.91528595035
TCONS_00004561	979.831224071653	121.582823556818	0	0	330.230078726025	134.828309630516	258.354298619054	0	0	0	0	0	204.988295885764	0	0	0
TCONS_00004562	0	0	0	0	180.431631830239	0	478.065860265174	0	0	0	28.6425049474556	0	142.260117788533	0	0	0
TCONS_00004563	102.862329469687	0	0	0	173.566873892241	0	154.047866713257	0	0	0	103.437757467259	0	80.3093013835543	0	0	0
TCONS_00004620	234.365816516764	1425.88769471313	233.689606343374	773.147933030025	207.503215520204	1477.64342139155	210.293710787166	1196.79365262274	274.250357911319	1875.64515209447	223.092880391476	1239.21728823187	202.990196140208	1350.69366834022	180.181335306063	1442.36972770009
TCONS_00004684	31.3804642802451	0	0	0	71.371290869699	0	33.7017708280931	0	137.963841332752	0	13.9410422310625	0	44.347525250974	0	5.87580570369865	0
TCONS_00004686	0	0	3.10192891898863	0	0	0	0	0	5.95498228714338	56.0198668855924	0	0	0	0	12.6044665540606	0
TCONS_00004687	200.641115243575	0	50.9757549624005	0	287.239296587729	0	458.652018223948	0	525.979042525131	0	49.6728126341009	0	109.394744042007	0	40.3271109407693	0
TCONS_00004701	108.262601766845	0	0	0	0	0	0	0	367.928858881355	0	0	0	27.0805616378497	0	0	0
TCONS_00004704	110.331313902518	295.714155600057	59.4255404317114	297.632689117298	54.2008063995976	331.25920900601	135.871349759576	0	33.9236431713097	823.756704006644	0	1479.33917918865	0	318.303569297074	0	272.014471169866
TCONS_00004707	106.648836478033	0	83.1283071206636	0	90.0972668797515	0	98.1742391615984	0	56.9895597861969	0	81.3760902287091	0	68.8348077925664	0	40.0767956490757	0
TCONS_00004750	306.584358985757	0	418.974884887595	0	338.007786232784	0	330.348880969755	61.2847389478488	513.868699558647	0	438.874978597907	0	324.689936639159	0	405.643292404209	0
TCONS_00004754	254.898512157385	0	249.86134987388	0	278.665552955195	0	252.25060714858	0	274.452133560343	0	386.608122971964	0	209.701623535408	0	199.406813201919	75.0499767176208
TCONS_00004792	0	0	104.136185137475	0	0	0	27.5807227076061	0	26.3157673130381	221.411854833531	30.462332609863	0	84.3425125820052	0	0	0
TCONS_00004793	71.9054225101505	56.1001131202679	31.4204006880313	128.017915680573	50.0332750245547	61.8777266420243	36.6646164668646	0	98.8096695537864	0	65.0856246487292	0	186.92542586713	61.0795287531117	158.331274498994	24.7086217251594
TCONS_00004794	124.918386654053	0	139.586801354488	245.109273390716	112.646254264224	0	147.349066520088	0	163.921115476634	0	64.4875111390082	0	438.447188422328	0	464.092325908526	0
TCONS_00004817	36.8553537929687	222.256499113419	41.7339673260875	1457.0815508369	64.5916345694684	0	24.8704782796911	233.768516804216	49.5355620010127	210.074500820971	278.468798100264	0	79.2033630698399	0	134.807770859143	201.990943938019
TCONS_00004841	85.2461431235005	0	6.81264762581615	0	133.757354848793	0	77.1765514329427	0	63.6822838892023	0	93.6506531190692	0	60.0482018926232	0	29.3060371432921	0
TCONS_00004869	138.798207393392	0	80.0419305370398	0	160.220460045245	0	141.484921545595	0	120.947428265146	0	209.437969702494	0	196.690395053856	0	115.738478660753	0
TCONS_00004882	73.5542092683451	0	731.880819239288	128.327137699125	14.5293536968618	0	31.5593599686056	0	40.902221195122	0	12.7043368718553	0	21.4541148509566	0	52.8954257855382	0
TCONS_00004906	380.382114315944	2340.70205847191	694.821703509242	3857.94852877326	420.769418102139	2441.08648213848	454.732130728788	1677.82310786746	421.362102083669	2046.11498590278	564.590983038303	1901.77629709701	373.327742638185	2050.07899730082	405.853633753655	1859.39613802974
TCONS_00004991	14.483291206267	206.169987360749	5.83162636769862	0	22.4211968919198	0	16.0544505312931	0	54.8917845793431	3813.38115447104	19.6566210423715	0	17.2100765548951	0	123.514973300262	0
TCONS_00004992	84.6564705545257	0	24.1731011925606	0	116.144585141995	0	101.796358258357	0	201.70351131265	97.7501531500523	63.9638306541208	0	201.034737049539	0	216.93204506069	43.7791530852788
TCONS_00004998	120.851276390898	74.3221945917076	283.527493919959	0	99.0589310114894	0	129.40128548531	157.66360200157	156.627761688104	72.878510211664	154.088324003475	0	232.22180731926	0	209.073129655797	0
TCONS_00005002	988.343271385016	0	931.44032261853	0	1113.8172586584	0	793.836299333313	357.396097806445	924.791822887123	0	707.83758003594	0	586.146904416058	0	965.101086832503	305.253147198103
TCONS_00005010	293.041628842588	0	74.6368562418765	0	55.6526137138724	0	63.2734226821553	0	89.4736088643294	0	144.463289145464	0	53.462270072142	0	195.778920334856	0
TCONS_00005011	84.0874576829868	0	112.146660917281	0	102.181848130389	0	839.530291197376	0	273.549886973746	0	835.406394300792	0	225.48712547434	0	302.45333205577	0
TCONS_00005012	44.3869731779507	0	13.771157984175	0	45.1376037495004	0	37.3140131094231	0	13.2963876950087	0	25.3253119532129	0	13.7680612439161	0	27.6461248832227	0
TCONS_00005018	0	0	3.17488369321571	0	0	0	4.06288266514311	0	6.0918201779969	0	0	0	0	0	0	0
TCONS_00005019	53.817366246982	55.9875978512743	98.5475574221909	14.195707416817	47.300029193578	0	54.8800094692164	59.5421612685146	60.9058601669665	0	71.9075087395631	0	58.4358417116172	0	61.2249608129637	98.6353843887508
TCONS_00005021	23.6768948642636	0	27.4928506020274	18.543607332439	13.9520822293312	0	4.86994085159768	0	7.60264334481821	0	24.6146526892197	0	41.2931575214622	0	13.0772504990854	0
TCONS_00005025	559.837028147946	0	175.954243852975	0	394.856553408834	0	492.336482959656	0	203.220815086174	0	463.539654182829	0	503.857225001294	0	178.422049666513	0
TCONS_00005026	281.658801344639	0	121.492215993721	0	384.75881086134	0	211.602921756717	0	121.32014761265	0	128.225167497331	0	165.402232758124	0	385.165059597552	0
TCONS_00005059	414.986297640669	112.987383791063	505.936490812275	76.3736711697219	471.44061686486	41.5641625145454	557.929666360874	0	281.929971038587	37.2767152712787	412.65324485324	93.8565623945287	230.944459644236	0	242.79272624717	99.6795700541041
TCONS_00005067	179.288385091591	0	139.199966882908	0	220.776760828674	0	151.347483400532	0	163.921115476634	0	144.739811711507	0	144.485211938558	0	157.14797009169	0
TCONS_00005141	11.3810882277893	0	11.7649014842209	0	4.21154914591468	0	5.89396266080349	0	22.7090377828247	0	3.71291730800351	0	0	0	0	0
TCONS_00005156	259.83024424043	0	258.290537939407	0	859.736929097065	0	792.582873597523	0	0	0	87.5187651172255	0	268.548902908676	0	125.8205861352	0
TCONS_00005191	122.360680129604	0	85.888756926075	0	200.43362517884	0	197.820355971796	0	178.734438635046	0	135.156257632321	0	191.637084508994	0	126.566247749851	72.1736509589854
TCONS_00005255	231.240508628214	0	107.931581406723	0	33.6923931673174	0	73.7587327266268	0	138.242485798964	0	176.437830476327	0	181.724821517149	0	158.494924395116	0
TCONS_00005318	156.210567679617	0	213.352184184096	32.8251065847623	182.559201471448	286.494451032225	206.855420307046	0	258.554915349393	63.6938212534816	223.760255872032	0	190.863382599201	0	164.872813280967	0
TCONS_00005333	339.647378092065	300.812675524196	222.735729321822	0	336.923931673174	1348.28309630516	945.624778546495	944.979512844162	484.108415111348	836.93681127075	522.849174364116	0	168.256890582376	0	368.614998442971	553.875620029138
TCONS_00005350	103.97368717104	76.5225227210674	12.7143016737616	232.505186028174	291.560595739935	0	122.771777344364	0	40.3488653277697	0	13.8534728703146	0	302.363579883494	0	0	67.9281420790453
TCONS_00005379	46.4397219375208	0	105.575855899744	0	34.3894771638825	0	21.0616427948992	0	27.7796457017323	0	71.9999737768517	0	32.3697338327422	0	25.7301812137424	0
TCONS_00005408	14.3870567132021	0	5.79454130335713	0	11.1305227427745	0	7.96776433775289	0	21.8228314303242	0	19.5174591234875	0	8.55175630668938	0	16.3544955981629	0
TCONS_00005437	31.7253045470609	0	44.525943034348	282.442504026782	49.4689899678867	0	8.88965442641851	236.37007422493	35.7894435457318	650.806229604004	0	0	46.8172421535706	0	9.05618422278314	99.679570054104
TCONS_00005457	303.411113231925	0	192.392365503254	0	297.9051675272	0	290.254272303855	0	272.310983500133	0	179.144909102768	0	61.7255259678363	0	375.502614330832	0
TCONS_00005482	8.48524240579893	0	1.52458162847671	0	14.0404735710629	0	10.3267085444828	0	7.95431444272408	0	2.3271027866004	0	12.2953057707527	0	477.791305846978	33.9405273884485
TCONS_00005528	717.479964371995	0	176.276045965286	0	737.353241634902	0	595.635803099117	0	519.682330938022	0	327.887204523691	0	506.406502627791	0	384.129669652397	0
TCONS_00005541	145.257998177738	202.677272182808	78.0225240326649	136.8822802124	143.525161683145	149.372471310776	86.8236203620605	0	127.819441234756	0	18.038218764619	0	221.420223411677	220.293107322396	25.3943594191066	59.8857690931701
TCONS_00005559	269.813337736686	0	364.476647981165	67.8511302776983	284.245271346424	74.0386671381448	348.600743833763	142.138409835068	309.682500690697	131.593838250118	446.572532590596	0	290.759714427438	0	135.813798999883	118.726005845237
