Gorilla_GON_ACC.bam.out	Gorilla_Sakura_ACC.bam.out	Gorilla_GON_CB.bam.out	Gorilla_Sakura_CB.bam.out	Gorilla_GON_DPFC.bam.out	Gorilla_Sakura_DPFC.bam.out	Gorilla_GON_HIP.bam.out	Gorilla_Sakura_HIP.bam.out	Gorilla_GON_PMC.bam.out	Gorilla_Sakura_PMC.bam.out	Gorilla_GON_STR.bam.out	Gorilla_Sakura_STR.bam.out	Gorilla_GON_V1C.bam.out	Gorilla_Sakura_V1C.bam.out	Gorilla_GON_VPFC.bam.out	Gorilla_Sakura_VPFC.bam.out	Normalize_type
TCONS_00002700	72.78188775	57.64936873	64.75461064	71.58421491	56.15518893	61.06185682	92.6337117	86.51599324	80.16426805	89.02267926	73.10220045	75.9301646	52.05908264	45.32933461	64.10821259	73.58755136	Counts
TCONS_00002742	0	0	10.39271529	1.446145756	0.769249163	0	0	0	0	0	1.239020347	0	1.928114172	0	1.025731401	1.471751027	Counts
TCONS_00002768	0	0	0.799439638	0	2.30774749	1.489313581	0	0	1.282628289	1.390979363	1.239020347	0	0	0	1.538597102	0	Counts
TCONS_00002784	9.212897184	5.124388331	51.56385662	13.73838468	10.76948829	7.446567905	12.2075434	4.553473328	10.90234045	8.345876181	14.24873399	5.522193789	12.85409448	0	5.641522708	1.471751027	Counts
TCONS_00002786	43.30061677	1.281097083	93.93415741	12.29223892	48.46269729	5.957254324	54.57489991	1.517824443	83.37083877	1.390979363	87.35093444	1.380548447	68.76940546	12.08782256	78.46845221	5.887004109	Counts
TCONS_00002797	0.921289718	0	2.398318913	0	3.846245817	0	2.154272365	3.035648886	2.565256578	0	0	0	0.642704724	0	0.512865701	0	Counts
TCONS_00002810	2.763869155	1.281097083	3.997198188	0.723072878	1.538498327	2.978627162	2.154272365	3.035648886	10.26102631	0	0.619510173	2.761096895	8.355161411	0	3.590059905	2.943502054	Counts
TCONS_00002841	11.05547662	0	5.995797282	2.169218634	12.30798661	1.489313581	12.2075434	0	11.5436546	5.563917454	16.10726451	2.761096895	14.78220865	0	7.692985511	1.471751027	Counts
TCONS_00002851	158.4618316	149.8883587	211.0520643	279.1061309	228.4670015	242.7581137	135.0010682	144.1933221	230.2317778	185.0002553	159.2141145	98.01893976	244.8704998	238.7344956	227.7123711	236.9519154	Counts
TCONS_00002857	1.842579437	3.843291249	19.1865513	6.507655901	2.30774749	2.978627162	5.744726307	22.76736664	3.847884866	0	20.44383572	9.663839131	0.642704724	0	2.051462803	2.943502054	Counts
TCONS_00002885	0.921289718	0	0	0	0	0	2.872363153	0	1.282628289	0	1.85853052	0	0	0	0	0	Counts
TCONS_00002919	0	0	0	0	1.538498327	0	1.436181577	0	0.641314144	0	1.239020347	0	0.642704724	0	1.538597102	0	Counts
TCONS_00002920	0	0	0	0	0	0	2.872363153	0	1.282628289	0	1.239020347	0	0.642704724	0	0.512865701	0	Counts
TCONS_00002947	1.842579437	0	0	0	0	0	3.590453942	0	0.641314144	0	1.85853052	0	0	0	1.538597102	0	Counts
TCONS_00002948	9.212897184	0	0	0	1.538498327	0	0.718090788	0	1.282628289	0	6.814611907	0	0	0	2.564328504	0	Counts
TCONS_00002967	3.685158874	0	13.19075402	0.723072878	4.61549498	0	11.48945261	0	5.130513155	0	2.478040693	0	7.069751963	0	3.590059905	0	Counts
TCONS_00003021	1.842579437	2.562194166	3.997198188	5.061510145	1.538498327	4.467940743	4.30854473	3.035648886	5.130513155	1.390979363	8.053632253	1.380548447	1.928114172	3.021955641	6.154388409	7.358755136	Counts
TCONS_00003080	0.921289718	0	5.596077463	2.169218634	4.61549498	0	2.872363153	0	1.923942433	0	1.85853052	0	3.21352362	0	1.025731401	0	Counts
TCONS_00003189	44.22190648	0	18.78683148	0	40.0009565	0	30.15981311	0	25.01125163	0	25.39991711	0	19.92384644	0	41.02925606	2.943502054	Counts
TCONS_00003194	2.763869155	0	0	0	6.923242471	0	5.744726307	0	7.054455588	0	12.39020347	0	3.856228344	0	3.590059905	0	Counts
TCONS_00003195	1.842579437	0	0	0	3.076996654	0	0.718090788	0	0.641314144	0	0	0	0	0	1.025731401	0	Counts
TCONS_00003197	1.842579437	0	0.399719819	1.446145756	1.538498327	0	3.590453942	0	0	0	0	0	1.285409448	0	4.102925606	0	Counts
TCONS_00003212	26.71740183	73.02253372	15.98879275	44.83051843	20.76972741	83.40156053	8.61708946	51.60603105	15.39153947	94.58659671	14.24873399	44.17755031	15.42491337	102.7464918	29.23334494	63.28529417	Counts
TCONS_00003215	2.763869155	0	1.598879275	0	3.076996654	0	0.718090788	0	3.847884866	0	0.619510173	0	1.928114172	0	4.102925606	0	Counts
TCONS_00003248	4.606448592	7.686582497	0	0	3.846245817	0	24.4150868	25.80301553	3.847884866	18.08273172	0	0	0	0	1.025731401	1.471751027	Counts
TCONS_00003276	0.921289718	0	1.199159456	0	9.230989961	0	0.718090788	0	3.847884866	0	6.814611907	0	4.498933068	0	3.590059905	0	Counts
TCONS_00003324	6.449028029	1.281097083	0.399719819	0	2.30774749	0	5.026635518	1.517824443	5.130513155	0	7.43412208	0	4.498933068	3.021955641	2.564328504	0	Counts
TCONS_00003325	1.842579437	0	0.399719819	0	7.692491634	0	6.462817095	0	8.337083877	0	11.77069329	0	4.498933068	0	7.692985511	0	Counts
TCONS_00003326	0	0	0	0	0.769249163	0	2.154272365	0	2.565256578	0	1.239020347	0	0.642704724	0	2.051462803	0	Counts
TCONS_00003328	24.8748224	0	23.58346931	0	30.76996654	0	49.5482644	0	69.90324174	0	9.912162773	0	17.35302755	0	38.97779325	0	Counts
TCONS_00003329	0	0	2.798038731	0	0	0	1.436181577	0	0	0	0	0	0.642704724	0	0.512865701	0	Counts
TCONS_00003357	18.42579437	1.281097083	8.793836013	0	22.30822574	0	22.26081444	0	23.0873092	1.390979363	26.63893745	0	7.712456687	0	17.95029952	0	Counts
TCONS_00003376	3.685158874	2.562194166	3.19775855	1.446145756	0	0	0.718090788	0	5.130513155	1.390979363	1.85853052	0	3.856228344	0	1.538597102	1.471751027	Counts
TCONS_00003377	0	0	0.799439638	0.723072878	0.769249163	0	1.436181577	0	2.565256578	0	2.478040693	0	0	0	2.051462803	0	Counts
TCONS_00003384	12.89805606	0	0	0	6.153993307	0	10.05327104	0	4.489199011	0	4.336571213	0	6.427047239	0	6.667254109	0	Counts
TCONS_00003385	30.40256071	0	0.399719819	0	13.84648494	0	11.48945261	0	14.75022532	0	8.673142427	0	17.99573227	0	10.25731401	0	Counts
TCONS_00003391	3.685158874	0	6.3955171	3.615364389	1.538498327	0	0.718090788	0	4.489199011	0	4.336571213	0	5.141637792	0	1.025731401	0	Counts
TCONS_00003397	2.763869155	0	0.399719819	0	3.846245817	0	3.590453942	1.517824443	2.565256578	0	0.619510173	0	0	0	1.025731401	0	Counts
TCONS_00003433	0	0	0.399719819	0	0.769249163	1.489313581	0	0	2.565256578	1.390979363	0.619510173	0	0	0	2.051462803	0	Counts
TCONS_00003453	1.842579437	0	1.998599094	0	0	0	3.590453942	0	1.282628289	0	0.619510173	0	0.642704724	0	0	0	Counts
TCONS_00003507	2.763869155	1.281097083	1.998599094	0	2.30774749	0	0.718090788	0	3.206570722	0	2.478040693	0	0	0	2.564328504	0	Counts
TCONS_00003530	4.606448592	0	1.598879275	0.723072878	2.30774749	0	2.872363153	0	3.847884866	1.390979363	3.097550867	0	4.498933068	0	5.128657007	0	Counts
TCONS_00003558	3.685158874	0	2.798038731	0	5.384744144	0	0.718090788	0	3.206570722	0	4.956081387	0	7.712456687	0	4.102925606	0	Counts
TCONS_00003561	7.370317747	0	14.38991348	2.892291511	16.15423243	0	22.97890523	1.517824443	12.18496874	0	12.39020347	2.761096895	13.4967992	0	14.36023962	2.943502054	Counts
TCONS_00003563	3.685158874	0	4.396918006	0	6.923242471	0	5.744726307	0	5.771827299	0	8.053632253	0	9.640570859	0	5.641522708	0	Counts
TCONS_00003581	579.4912329	0	437.2934817	1.446145756	691.5549979	0	344.6835784	0	639.3902019	0	507.9983421	5.522193789	632.4214484	0	668.7768737	0	Counts
TCONS_00003591	8.291607466	2.562194166	23.98318913	1.446145756	2.30774749	2.978627162	9.335180248	0	6.413141444	0	3.097550867	0	17.35302755	3.021955641	9.231582613	0	Counts
TCONS_00003592	0	0	0	0	0	0	2.872363153	0	0.641314144	0	3.71706104	0	3.21352362	3.021955641	1.025731401	0	Counts
TCONS_00003613	0.921289718	0	7.994396375	0	5.384744144	0	5.026635518	0	0.641314144	0	3.097550867	0	6.427047239	0	3.590059905	0	Counts
TCONS_00003614	150.1702241	0	125.1123033	1.446145756	161.5423243	0	153.6714287	0	178.2853321	0	94.16554635	5.522193789	177.3865038	0	147.1924561	0	Counts
TCONS_00003628	7.370317747	0	3.19775855	0	10.00023912	0	4.30854473	0	5.130513155	1.390979363	2.478040693	0	9.640570859	0	6.154388409	0	Counts
TCONS_00003636	2.763869155	0	1.199159456	0	1.538498327	0	0	0	0	0	0	0	1.285409448	0	0.512865701	0	Counts
TCONS_00003641	0.921289718	1.281097083	0	0	0	0	4.30854473	0	3.847884866	1.390979363	0	0	0.642704724	0	1.025731401	0	Counts
TCONS_00003650	67.25414944	2.562194166	3.997198188	0	63.0784314	0	69.65480647	0	76.31638318	0	50.79983421	12.42493603	38.56228344	0	58.97955558	2.943502054	Counts
TCONS_00003691	399.8397378	42.27620373	332.5668892	42.66129979	386.16308	19.36107655	416.4926572	48.57038217	475.213781	26.42860791	349.4037378	55.22193789	397.8342241	30.21955641	408.2410978	32.3785226	Counts
TCONS_00003698	2.763869155	0	0.799439638	0	0.769249163	1.489313581	0	1.517824443	0	0	0	1.380548447	1.285409448	0	1.538597102	0	Counts
TCONS_00003812	9.212897184	0	4.796637825	0.723072878	1.538498327	0	5.026635518	0	7.054455588	0	4.956081387	0	1.285409448	0	3.590059905	0	Counts
TCONS_00003823	12.89805606	0	6.795236919	0.723072878	20.00047825	0	14.36181577	0	12.82628289	0	11.77069329	0	14.13950393	0	17.43743382	0	Counts
TCONS_00003842	6.449028029	0	1.598879275	0	2.30774749	0	5.026635518	0	2.565256578	0	1.239020347	0	1.928114172	0	2.051462803	0	Counts
TCONS_00003868	5.52773831	0	12.39131438	0	2.30774749	0	3.590453942	0	5.771827299	0	4.336571213	1.380548447	3.21352362	0	5.641522708	1.471751027	Counts
TCONS_00003885	57.11996254	0	39.17254224	1.446145756	50.77044478	1.489313581	109.8678906	4.553473328	74.39244075	1.390979363	27.25844763	5.522193789	21.85196061	0	43.59358456	0	Counts
TCONS_00003886	105.9483176	0	19.98599094	5.784583023	89.23290295	1.489313581	171.6236984	0	105.1755197	1.390979363	33.45354936	6.902742236	31.49253147	9.065866923	78.46845221	2.943502054	Counts
TCONS_00003898	6.449028029	2.562194166	14.38991348	17.35374907	5.384744144	8.935881486	9.335180248	3.035648886	5.130513155	6.954896817	8.053632253	5.522193789	9.640570859	3.021955641	5.641522708	4.415253081	Counts
TCONS_00003909	8.291607466	1.281097083	11.99159456	7.230728779	3.076996654	2.978627162	7.898998672	6.071297771	5.130513155	0	8.053632253	4.141645342	7.069751963	3.021955641	6.667254109	0	Counts
TCONS_00003972	9.212897184	0	0	0	5.384744144	0	0	0	9.619712166	0	0	0	0	0	11.28304542	0	Counts
TCONS_00003974	2.763869155	0	0	0	2.30774749	0	0	0	1.282628289	0	0	0	1.928114172	0	2.564328504	0	Counts
TCONS_00004004	0.921289718	0	0	0	1.538498327	0	0.718090788	0	2.565256578	0	3.71706104	1.380548447	0	0	2.564328504	0	Counts
TCONS_00004006	1.842579437	0	0.399719819	0	2.30774749	0	3.590453942	0	1.923942433	0	3.097550867	0	1.928114172	0	0	0	Counts
TCONS_00004007	4.606448592	0	0	0	6.153993307	0	0	0	1.282628289	0	0	0	2.570818896	0	6.154388409	0	Counts
TCONS_00004032	0.921289718	1.281097083	1.598879275	0	2.30774749	0	0	0	0	0	0	0	0.642704724	0	2.051462803	0	Counts
TCONS_00004047	1.842579437	0	0	0	1.538498327	0	0.718090788	0	0.641314144	0	1.85853052	0	0	0	1.025731401	0	Counts
TCONS_00004052	476.3067844	0	721.4942729	1.446145756	564.6288859	0	405.7212954	0	468.1593254	0	455.3399774	0	485.2420666	0	550.8177626	0	Counts
TCONS_00004092	11.05547662	24.34084457	10.79243511	0	20.76972741	2.978627162	12.92563419	22.76736664	10.90234045	9.736855544	51.41934439	0	14.13950393	3.021955641	18.46316523	5.887004109	Counts
TCONS_00004104	39.61545789	0	40.3717017	0	40.0009565	0	29.44172232	1.517824443	37.19622037	0	29.73648832	0	34.70605509	0	35.38773335	2.943502054	Counts
TCONS_00004128	4.606448592	0	0	0	3.846245817	0	0	0	8.978398021	0	0	0	0	0	1.538597102	0	Counts
TCONS_00004137	1.842579437	0	7.194956738	0	0.769249163	0	5.744726307	0	4.489199011	0	3.097550867	0	7.712456687	0	1.538597102	0	Counts
TCONS_00004138	0.921289718	0	1.998599094	0	0.769249163	0	0.718090788	0	3.206570722	0	5.57559156	0	1.285409448	0	2.051462803	0	Counts
TCONS_00004230	1.842579437	0	0.399719819	0.723072878	0.769249163	0	0.718090788	0	1.282628289	0	0	0	3.21352362	0	4.102925606	0	Counts
TCONS_00004249	1.842579437	0	1.998599094	0	3.076996654	0	0	0	3.206570722	0	0.619510173	0	3.856228344	0	2.051462803	0	Counts
TCONS_00004251	56.19867282	0	179.4741986	2.169218634	66.92467722	1.489313581	68.93671568	1.517824443	91.70792265	5.563917454	127.6190957	6.902742236	89.33595663	0	77.95558651	2.943502054	Counts
TCONS_00004264	1.842579437	0	0	0	0.769249163	0	0	0	2.565256578	0	0	0	1.285409448	0	2.564328504	0	Counts
TCONS_00004269	1.842579437	0	1.598879275	0.723072878	3.076996654	2.978627162	2.872363153	0	3.847884866	5.563917454	4.336571213	1.380548447	6.427047239	0	4.102925606	4.415253081	Counts
TCONS_00004273	5.52773831	0	9.59327565	0.723072878	6.923242471	0	2.154272365	3.035648886	1.282628289	2.781958727	1.239020347	0	3.856228344	0	0	1.471751027	Counts
TCONS_00004292	96.73542043	0	5.995797282	0	129.2338595	0	73.24526041	0	90.42529436	0	63.80954785	5.522193789	95.76300387	0	150.2696503	0	Counts
TCONS_00004307	12.89805606	10.24877666	4.396918006	2.892291511	7.692491634	10.42519507	22.97890523	22.76736664	12.82628289	6.954896817	18.5853052	33.13316273	13.4967992	9.065866923	15.38597102	8.830506163	Counts
TCONS_00004308	0.921289718	0	0	0	0.769249163	0	3.590453942	0	3.847884866	0	8.673142427	0	1.285409448	0	1.538597102	0	Counts
TCONS_00004309	4.606448592	0	0	0	6.923242471	0	2.154272365	0	4.489199011	0	6.814611907	0	0.642704724	0	1.538597102	0	Counts
TCONS_00004321	1.842579437	0	0.399719819	0	0.769249163	0	0.718090788	0	1.923942433	0	1.239020347	0	1.285409448	0	1.538597102	0	Counts
TCONS_00004328	3.685158874	0	20.38571076	0	8.461740797	0	10.77136183	0	5.771827299	0	13.62922381	0	5.784342515	0	6.667254109	2.943502054	Counts
TCONS_00004332	3.685158874	0	4.796637825	0	5.384744144	2.978627162	7.898998672	0	4.489199011	0	6.814611907	0	3.856228344	0	8.205851211	0	Counts
TCONS_00004333	0	0	0.799439638	0	0.769249163	0	2.872363153	0	0.641314144	0	2.478040693	0	0.642704724	0	2.564328504	0	Counts
TCONS_00004334	2.763869155	0	3.997198188	0	3.076996654	0	5.026635518	0	2.565256578	0	1.85853052	0	1.285409448	0	1.538597102	0	Counts
TCONS_00004339	0	0	2.798038731	0	0	0	0.718090788	0	0	0	0	0	0	0	1.025731401	0	Counts
TCONS_00004360	3.685158874	0	0.399719819	0.723072878	7.692491634	0	4.30854473	1.517824443	1.282628289	0	0	1.380548447	4.498933068	0	7.692985511	0	Counts
TCONS_00004362	285.5998127	0	106.3254718	2.169218634	346.9313727	0	290.8267693	3.035648886	349.5162087	0	154.8775433	4.141645342	223.0185392	0	362.0831847	0	Counts
TCONS_00004404	1.842579437	0	7.194956738	1.446145756	0.769249163	0	2.154272365	3.035648886	3.847884866	0	2.478040693	1.380548447	3.856228344	0	1.538597102	1.471751027	Counts
TCONS_00004410	0	1.281097083	10.79243511	0	0	0	2.154272365	0	1.282628289	0	1.85853052	0	1.285409448	3.021955641	2.564328504	0	Counts
TCONS_00004412	3.685158874	0	0	0	2.30774749	0	1.436181577	0	1.282628289	0	0.619510173	0	0.642704724	0	2.564328504	0	Counts
TCONS_00004480	59.8838317	0	89.13751959	0	70.77092303	0	53.85680913	0	87.21872364	0	53.89738508	0	70.05481491	0	58.97955558	0	Counts
TCONS_00004491	3.685158874	0	2.398318913	0	0	0	0.718090788	0	3.206570722	0	3.097550867	0	1.285409448	0	1.025731401	0	Counts
TCONS_00004492	11.05547662	0	12.39131438	0	10.00023912	0	17.23417892	0	10.90234045	0	16.10726451	0	12.21138975	0	9.231582613	0	Counts
TCONS_00004501	0	0	11.59187474	0	0	0	0.718090788	0	0	0	0	0	0	0	0	0	Counts
TCONS_00004503	0	0	1.199159456	0	0.769249163	0	0	0	0	0	16.10726451	0	0	0	0	0	Counts
TCONS_00004522	2.763869155	0	2.798038731	0	6.153993307	0	2.154272365	0	7.054455588	0	3.097550867	0	3.856228344	0	3.590059905	0	Counts
TCONS_00004526	0.921289718	0	1.998599094	8.676874534	0	1.489313581	0	0	0	1.390979363	0.619510173	9.663839131	0	0	0	4.415253081	Counts
TCONS_00004527	1.842579437	0	0	0	0	0	2.872363153	0	1.282628289	0	0	0	0	0	1.538597102	0	Counts
TCONS_00004554	1.842579437	11.52987375	1.199159456	1.446145756	1.538498327	16.38244939	6.462817095	9.106946657	5.771827299	4.17293809	6.814611907	4.141645342	3.21352362	3.021955641	1.538597102	11.77400822	Counts
TCONS_00004561	51.59222423	1.281097083	0	0	18.46197992	1.489313581	0	0	12.82628289	0	0	0	0	0	13.33450822	0	Counts
TCONS_00004562	0	0	0	0	8.461740797	0	0	0	7.695769733	0	0	0	1.285409448	0	20.51462803	0	Counts
TCONS_00004563	13.81934578	0	0	0	26.15447156	0	0	0	12.18496874	0	0	0	14.78220865	0	22.05322513	0	Counts
TCONS_00004577	9.212897184	0	7.994396375	1.446145756	6.153993307	0	18.6703605	0	4.489199011	0	1.85853052	2.761096895	5.784342515	6.043911282	6.154388409	0	Counts
TCONS_00004620	389.7055509	411.2321636	401.318698	248.0139971	399.2403158	449.7727014	431.5725638	642.0397393	369.3969472	388.0832424	369.2280633	510.8029255	405.5466808	338.4590318	390.2907982	372.3530099	Counts
TCONS_00004674	1.842579437	0	0.799439638	0	0.769249163	0	2.154272365	0	5.130513155	0	1.239020347	0	0.642704724	0	5.641522708	0	Counts
TCONS_00004684	2.763869155	0	0	0	6.923242471	0	12.2075434	0	4.489199011	0	0.619510173	0	1.285409448	0	3.077194204	0	Counts
TCONS_00004687	5.52773831	0	1.598879275	0	7.692491634	0	16.51608813	0	3.847884866	0	1.239020347	0	1.285409448	0	10.77017971	0	Counts
TCONS_00004701	1.842579437	0	0	0	0	0	7.898998672	0	0.641314144	0	0	0	0	0	0	0	Counts
TCONS_00004704	1.842579437	1.281097083	1.199159456	1.446145756	0.769249163	1.489313581	0.718090788	4.553473328	0	1.390979363	0	1.380548447	0	6.043911282	1.538597102	0	Counts
TCONS_00004707	35.0090093	0	28.38010713	0	33.84696319	0	17.95226971	0	25.01125163	0	16.10726451	0	28.92171258	0	35.38773335	0	Counts
TCONS_00004750	36.85158874	0	53.1627359	0	45.38570064	0	61.03771701	0	44.25067596	0	58.85346647	0	55.91531098	0	42.05498746	1.471751027	Counts
TCONS_00004754	42.37932705	0	43.56946025	0	52.30894311	0	44.52162888	0	39.12016281	0	40.26816127	2.761096895	68.76940546	0	45.13218166	0	Counts
TCONS_00004792	0	0	2.798038731	0	0	0	0.718090788	1.517824443	2.565256578	0	0	0	0.642704724	0	0.512865701	0	Counts
TCONS_00004793	18.42579437	2.562194166	8.394116194	6.507655901	14.6157341	2.978627162	24.4150868	0	53.22907398	2.781958727	49.56081387	1.380548447	17.99573227	0	10.25731401	0	Counts
TCONS_00004794	2.763869155	0	3.597478369	1.446145756	2.30774749	0	4.30854473	0	12.82628289	0	11.15118312	0	1.285409448	0	2.564328504	0	Counts
TCONS_00004817	0.921289718	1.281097083	1.199159456	9.399947412	1.538498327	0	1.436181577	1.517824443	2.565256578	0	3.71706104	1.380548447	6.427047239	0	0.512865701	1.471751027	Counts
TCONS_00004841	4.606448592	0	0.399719819	0	7.692491634	0	3.590453942	0	3.847884866	0	1.85853052	0	5.141637792	0	4.102925606	0	Counts
TCONS_00004863	0.921289718	1.281097083	2.798038731	23.86140497	0.769249163	4.467940743	0	0	0.641314144	5.563917454	3.097550867	16.56658137	3.21352362	3.021955641	0.512865701	13.24575924	Counts
TCONS_00004869	18.42579437	0	11.19215493	0	23.84672407	0	15.79799734	0	29.50045064	0	18.5853052	0	29.5644173	0	20.00176233	0	Counts
TCONS_00004882	3.685158874	0	39.97198188	1.446145756	0.769249163	0	2.154272365	0	1.282628289	0	3.097550867	0	0.642704724	0	1.538597102	0	Counts
TCONS_00004906	107.7908971	117.8609316	205.056267	216.1987905	136.1571019	129.5702815	114.8945261	122.9437799	117.3604884	102.9324729	140.6288093	114.5855211	172.8875707	90.65866923	141.0380677	91.24856368	Counts
TCONS_00004915	12.89805606	0	16.38851257	0	16.92348159	0	17.23417892	0	12.82628289	0	13.00971364	0	8.355161411	0	13.84737392	0	Counts
TCONS_00004944	2.763869155	0	0.399719819	0	0	0	0	0	1.282628289	0	2.478040693	0	1.928114172	0	1.538597102	0	Counts
TCONS_00004960	2.763869155	0	3.997198188	0	1.538498327	0	2.154272365	0	0.641314144	0	0.619510173	0	2.570818896	0	2.051462803	0	Counts
TCONS_00004975	0	0	0	0	1.538498327	0	6.462817095	0	0.641314144	0	1.239020347	0	2.570818896	0	0.512865701	0	Counts
TCONS_00004991	0.921289718	2.562194166	0.399719819	0	1.538498327	0	3.590453942	57.67732883	1.282628289	0	9.2926526	0	1.285409448	0	1.025731401	0	Counts
TCONS_00004992	11.97676634	0	3.597478369	0	18.46197992	0	28.00554075	3.035648886	32.06570722	0	37.1706104	1.380548447	9.640570859	0	15.38597102	0	Counts
TCONS_00004998	11.05547662	1.281097083	27.5806675	0	10.00023912	0	14.36181577	1.517824443	24.36993749	0	22.92187641	0	14.78220865	0	12.30877682	2.943502054	Counts
TCONS_00005002	35.0090093	0	36.77422333	0	40.0009565	0	35.90453942	0	25.65256578	0	39.02914092	2.761096895	24.42277951	0	25.64328504	2.943502054	Counts
TCONS_00005010	8.291607466	0	2.398318913	0	1.538498327	0	2.872363153	0	1.923942433	0	6.195101733	0	3.856228344	0	1.538597102	0	Counts
TCONS_00005011	0.921289718	0	1.598879275	0	0.769249163	0	4.30854473	0	3.847884866	0	3.097550867	0	6.427047239	0	4.102925606	0	Counts
TCONS_00005012	7.370317747	0	2.398318913	0	8.461740797	0	2.154272365	0	2.565256578	0	5.57559156	0	4.498933068	0	6.667254109	0	Counts
TCONS_00005019	13.81934578	2.562194166	26.38150804	0.723072878	13.84648494	0	15.07990656	0	16.67416775	0	19.20481537	5.522193789	19.92384644	0	15.38597102	2.943502054	Counts
TCONS_00005021	4.606448592	0	5.596077463	0.723072878	3.076996654	0	1.436181577	0	8.978398021	0	3.097550867	0	5.141637792	0	1.025731401	0	Counts
TCONS_00005025	15.66192521	0	5.596077463	0	10.76948829	0	6.462817095	0	17.95679604	0	5.57559156	0	12.21138975	0	11.79591112	0	Counts
TCONS_00005026	3.685158874	0	1.998599094	0	3.846245817	0	2.154272365	0	3.206570722	0	4.956081387	0	1.285409448	0	1.538597102	0	Counts
TCONS_00005058	2.763869155	0	0.799439638	1.446145756	2.30774749	0	2.154272365	4.553473328	1.282628289	1.390979363	3.71706104	2.761096895	0	6.043911282	0.512865701	2.943502054	Counts
TCONS_00005059	78.30962606	3.843291249	99.92995469	2.892291511	100.7716404	1.489313581	51.70253676	1.517824443	48.73987497	0	55.7559156	4.141645342	83.55161411	3.021955641	113.8561856	0	Counts
TCONS_00005061	4.606448592	0	3.597478369	1.446145756	6.923242471	0	5.744726307	1.517824443	1.923942433	0	3.71706104	1.380548447	5.784342515	0	6.154388409	0	Counts
TCONS_00005067	23.95353268	0	19.58627112	0	33.07771403	0	21.54272365	0	21.80468091	0	25.39991711	0	20.56655117	0	21.54035943	0	Counts
TCONS_00005096	9.212897184	0	0	0	0.769249163	0	5.026635518	0	5.130513155	0	1.239020347	0	5.784342515	0	1.025731401	0	Counts
TCONS_00005141	1.842579437	0	1.998599094	0	0.769249163	0	3.590453942	0	0	0	0	0	0.642704724	0	1.025731401	0	Counts
TCONS_00005156	2.763869155	0	3.597478369	0	6.153993307	0	0	0	4.489199011	0	1.239020347	0	0.642704724	0	3.590059905	0	Counts
TCONS_00005191	21.18966352	0	15.58907293	0	39.23170733	0	30.15981311	0	37.19622037	0	26.63893745	2.761096895	25.06548423	0	36.92633045	0	Counts
TCONS_00005221	0	0	1.598879275	0	1.538498327	0	3.590453942	0	1.923942433	0	1.239020347	0	0	0	2.051462803	0	Counts
TCONS_00005255	10.1341869	0	5.196357644	0	1.538498327	0	6.462817095	0	9.619712166	0	8.053632253	0	7.712456687	0	3.077194204	0	Counts
TCONS_00005266	2.763869155	0	0.399719819	0	6.923242471	1.489313581	5.026635518	0	3.847884866	0	1.239020347	0	0	0	0.512865701	0	Counts
TCONS_00005318	16.58321493	0	23.98318913	0.723072878	21.53897658	5.957254324	27.28744996	1.517824443	23.0873092	0	21.06334589	0	25.06548423	0	23.07895653	0	Counts
TCONS_00005332	1.842579437	0	0.399719819	0	3.076996654	0	5.744726307	0	1.923942433	0	0.619510173	0	1.928114172	3.021955641	2.051462803	0	Counts
TCONS_00005333	5.52773831	1.281097083	4.396918006	0	4.61549498	5.957254324	10.05327104	4.553473328	3.847884866	0	6.195101733	2.761096895	7.069751963	0	10.25731401	4.415253081	Counts
TCONS_00005335	0.921289718	0	7.994396375	0.723072878	1.538498327	0	0	0	2.565256578	0	3.71706104	2.761096895	5.784342515	0	1.538597102	0	Counts
TCONS_00005350	9.212897184	1.281097083	1.199159456	4.338437267	28.46221905	0	3.590453942	0	30.78307893	0	0	1.380548447	1.285409448	0	11.28304542	0	Counts
TCONS_00005379	7.370317747	0	17.58767203	0	6.153993307	0	4.30854473	0	5.771827299	0	4.956081387	0	12.21138975	0	3.590059905	0	Counts
