Ids	Chimpanzee_GENKI_DPFC.bam.out	Chimpanzee_IYO_DPFC.bam.out	Chimpanzee_KENNY_DPFC.bam.out	Chimpanzee_MAYUMI_DPFC.bam.out	Chimpanzee_REIKO_DPFC.bam.out	Chimpanzee_YOSHIO_DPFC.bam.out	Chimpanzee_GENKI_PMC.bam.out	Chimpanzee_KENNY_PMC.bam.out	Chimpanzee_MAYUMI_PMC.bam.out	Chimpanzee_REIKO_PMC.bam.out	Chimpanzee_YOSHIO_PMC.bam.out	Chimpanzee_GENKI_STR.bam.out	Chimpanzee_IYO_STR.bam.out	Chimpanzee_KENNY_STR.bam.out	Chimpanzee_MAYUMI_STR.bam.out	Chimpanzee_REIKO_STR.bam.out	Chimpanzee_YOSHIO_STR.bam.out	Chimpanzee_GENKI_V1C.bam.out	Chimpanzee_IYO_V1C.bam.out	Chimpanzee_KENNY_V1C.bam.out	Chimpanzee_MAYUMI_V1C.bam.out	Chimpanzee_REIKO_V1C.bam.out	Chimpanzee_GENKI_VPFC.bam.out	Chimpanzee_IYO_VPFC.bam.out	Chimpanzee_KENNY_VPFC.bam.out	Chimpanzee_MAYUMI_VPFC.bam.out	Chimpanzee_REIKO_VPFC.bam.out	Chimpanzee_YOSHIO_VPFC.bam.out	Chimpanzee_IYO_ACC.bam.out	Chimpanzee_KENNY_ACC.bam.out	Chimpanzee_MAYUMI_ACC.bam.out	Chimpanzee_REIKO_ACC.bam.out	Chimpanzee_YOSHIO_ACC.bam.out	Chimpanzee_IYO_CB.bam.out	Chimpanzee_KENNY_CB.bam.out	Chimpanzee_MAYUMI_CB.bam.out	Chimpanzee_REIKO_CB.bam.out	Chimpanzee_YOSHIO_CB.bam.out	Chimpanzee_IYO_HIP.bam.out	Chimpanzee_KENNY_HIP.bam.out	Chimpanzee_MAYUMI_HIP.bam.out	Chimpanzee_REIKO_HIP.bam.out	Chimpanzee_YOSHIO_HIP.bam.out
TCONS_00000822	2.470228737	0	0	0	1.671735787	1.013707358	1.382424197	0	0	0.757598441	0	1.748583779	0	1.007607158	0	0.639857496	1.6210264	0	1.066913781	3.346908579	0.952813673	0	0	1.305539418	0.489295314	0	0	1.369961552	0	0	0	0	0	1.278659704	2.994557258	0.987699247	1.789488288	0.59049005	2.732668561	0	0	0	0
TCONS_00000834	0	0	0	0	1.671735787	0	2.764848393	0.951518422	0	0.757598441	0	0	23.36109515	10.07607158	22.34196534	31.99287478	6.4841056	1.831249251	0	0	1.905627346	4.745705259	3.389947701	0.652769709	2.44647657	0	0	0	7.092431553	0	0	0.948123451	2.121657429	0	2.495464382	0.987699247	3.578976576	1.1809801	7.287116163	10.58306605	3.842116269	11.73866704	4.045393953
TCONS_00000846	22.23205863	29.36484644	11.9998264	27.87310144	28.41950838	21.28785452	11.05939357	11.41822106	42.36953003	20.45515792	18.75545122	22.73158912	17.52082136	9.068464424	24.3730531	12.15729242	24.315396	47.61248052	36.27506857	15.0610886	22.86752816	26.8923298	20.33968621	33.29125517	9.785906281	18.57638378	17.53862403	19.17946173	43.97307563	17.26312589	44.24931536	26.54745663	31.82486144	31.9664926	42.42289449	21.72938343	34.00027747	38.97234331	25.50490657	7.326738034	14.40793601	32.28133437	24.27236372
TCONS_00000848	4.117047895	4.404726966	16.49976129	1.114924058	0	5.06853679	1.382424197	20.93340527	1.883090223	0	2.885454034	3.497167558	1.460068447	5.54183937	3.046631638	1.919572487	2.4315396	0	1.066913781	11.71418002	0	0	1.694973851	3.263848546	5.382248455	3.538358815	2.923104005	2.739923104	0	8.631562943	0	0.948123451	0	1.278659704	5.49002164	3.950796988	0	1.1809801	7.287116163	9.768984046	0	0	1.011348488
TCONS_00000850	5.763867052	1.468242322	0	6.689544345	1.671735787	3.041122074	8.294545179	0.951518422	0	5.30318909	0	8.742918894	1.460068447	7.053250108	0	4.47900247	0	0	1.066913781	0	9.528136731	3.163803506	0	0.652769709	2.935771884	7.961307335	0	10.95969242	1.418486311	1.991899141	3.403793489	0.948123451	7.072191431	8.311288077	0.998185753	14.32163908	3.578976576	7.085880601	0.91088952	0	2.881587202	0	8.090787907
TCONS_00000872	0	0	0	1.114924058	2.50760368	1.013707358	5.529696786	9.515184216	0.941545112	0.757598441	0	0	0.730034224	1.511410737	1.015543879	0.639857496	0	0	0	0	0	0	1.694973851	0	0	0.884589704	0	0	0	1.991899141	1.701896745	1.896246902	4.950534002	0	8.983671775	0.987699247	10.73692973	0	2.732668561	10.58306605	0	0	2.022696977
TCONS_00000874	4.940457474	4.404726966	0	4.45969623	3.343471574	6.082244148	2.764848393	7.612147372	7.532360893	4.545590649	7.213635084	10.49150267	2.920136894	2.519017896	3.046631638	3.839144974	11.3471848	5.493747752	5.334568907	3.346908579	11.43376408	12.65521402	1.694973851	5.874927382	2.935771884	3.538358815	0	10.95969242	8.510917863	3.983798281	4.254741861	3.792493805	7.779410574	5.753968669	4.491835888	5.432345858	2.684232432	4.723920401	3.643558082	7.326738034	5.763174404	0	9.102136395
TCONS_00000883	0.823409579	0	0	0	0	3.041122074	0	0.951518422	0.941545112	0	0	3.497167558	0.730034224	0	0	0	2.4315396	0	0	0	0.952813673	0	0	0	0.489295314	0	0	0	0	0	0	0	0	1.917989556	0	1.975398494	2.684232432	0.59049005	3.643558082	0	2.881587202	0	0
TCONS_00000898	0.823409579	0	0	1.114924058	0	0	0	0	0	0	0	0	0	0	1.015543879	0.639857496	0.8105132	0	0	0	0	0	0	0.652769709	0.489295314	0.884589704	0	0	1.418486311	0	0.850948372	0	0	0	0	0	0	0	0	0	0	0	0
TCONS_00000901	9.057505368	2.936484644	1.499978299	3.344772173	0	17.23302509	2.764848393	19.03036843	10.35699623	3.030393766	1.442727017	6.994335115	7.300342235	3.022821475	1.015543879	3.839144974	8.9156452	0	5.334568907	6.693817157	5.716882039	0	0	1.958309127	2.44647657	9.730486743	1.461552003	6.84980776	0	9.959495704	2.552845117	0	0	3.835979113	1.996371506	0.987699247	0	0	7.287116163	4.884492023	14.40793601	0	9.102136395
TCONS_00000939	0	0	14.99978299	0	0.835867893	2.027414716	0	0	0	0	2.885454034	3.497167558	3.650171118	0.503803579	1.015543879	0	2.4315396	3.662498502	0	0	0.952813673	0	0	1.305539418	0.489295314	1.769179408	1.461552003	0	0	1.991899141	0	0	1.414438286	0	0	0	0	0.59049005	0	1.628164008	2.881587202	0	0
TCONS_00000940	0	0	0	0	0	0	0	0	0.941545112	0.757598441	0	0	7.300342235	47.35753644	20.31087758	24.31458484	1.6210264	0	0	0	0	0	0	0	0.489295314	0	0	0	1.418486311	0	0	0	0	0	0	0	0	0	0	0	0	0	1.011348488
TCONS_00000956	1.646819158	29.36484644	28.49958769	43.48203824	18.38909366	9.123366222	6.912120983	2.854555265	30.12944357	12.12157506	10.09908912	1.748583779	3.650171118	5.54183937	9.139894913	7.038432452	1.6210264	23.80624026	30.94049966	1.673454289	63.8385161	17.40091928	3.389947701	43.73557051	26.91124227	63.69045868	40.92345607	6.84980776	36.88064407	7.303630183	34.03793489	12.32560487	12.02272543	48.58906876	15.47187917	30.12482703	9.842185583	7.676370652	7.287116163	0.814082004	9.605290673	0	0
TCONS_00000958	11.5277341	20.55539251	1.499978299	53.51635476	27.58364048	46.63053847	22.11878714	0	52.72652625	25.75834701	30.29726735	1.748583779	9.490444906	4.030428633	60.93263275	14.0768649	8.105132	133.6811953	51.21186151	0	134.3467279	33.21993682	6.779895403	20.23586098	15.16815474	77.84389394	2.923104005	83.56765467	21.27729466	7.303630183	79.98914699	8.533111061	37.48261458	95.26014796	68.87481694	95.31297733	68.89529908	128.1363409	1.821779041	0.814082004	29.77640109	2.934666761	8.090787907
TCONS_00000959	0	0	2.999956599	1.114924058	0	0	0	0	0.941545112	0.757598441	1.442727017	0	0.730034224	1.511410737	1.015543879	0.639857496	0	3.662498502	0	0	4.764068366	0.790950877	0	1.305539418	1.957181256	2.653769112	0	0	2.836972621	0	4.254741861	0.948123451	0	0.639329852	0.499092876	0	0	0	0.91088952	0	0	0	0
TCONS_00000982	1.646819158	0	0	4.45969623	2.50760368	1.013707358	8.294545179	0	7.532360893	4.545590649	1.442727017	0	0.730034224	0	6.093263275	1.279714991	0	1.831249251	4.267655126	0	2.858441019	0	0	10.44431535	0.978590628	6.192127927	4.384656008	2.739923104	2.836972621	0.66396638	5.956638606	0	2.828876572	0.639329852	0	0	0	0.59049005	0	0	0	8.804000283	0
TCONS_00001003	0	7.34121161	0	2.229848115	0	1.013707358	1.382424197	0	0.941545112	0.757598441	1.442727017	1.748583779	0	0.503803579	2.031087758	0	0	1.831249251	0	0	0.952813673	1.581901753	3.389947701	0	0	0.884589704	0	1.369961552	0	1.32793276	0	0.948123451	3.536095716	0	0	0	0.894744144	0	0	0	0	2.934666761	0
TCONS_00001031	9.057505368	5.872969288	4.499934898	3.344772173	3.343471574	7.095951506	11.05939357	6.660628951	8.473906005	2.272795324	2.885454034	10.49150267	5.110239565	2.519017896	7.108807154	4.47900247	6.4841056	14.64999401	9.602224033	1.673454289	6.669695712	5.536656136	3.389947701	8.486006219	8.318020339	3.538358815	2.923104005	9.589730864	4.255458932	10.62346208	5.105690234	10.42935796	8.486629717	9.589947781	3.992743011	7.407744352	0	4.723920401	10.93067424	7.326738034	1.921058135	14.6733338	0
TCONS_00001034	10.70432453	19.08715019	46.49932728	34.56264578	57.67488465	22.30156188	1.382424197	8.563665794	13.18163156	24.24315013	36.06817542	6.994335115	12.4105818	9.068464424	6.093263275	17.27615238	9.7261584	27.46873876	25.60593076	23.42836005	8.575323058	28.47423156	18.64471236	27.41632778	23.48617507	13.26884556	27.76948805	23.28934638	31.20669883	9.959495704	15.3170707	36.9768146	20.50935515	28.13051349	34.43740847	28.14942854	26.84232432	23.619602	18.21779041	8.140820038	10.56581974	5.869333522	16.18157581
TCONS_00001035	0	0	0	1.114924058	0	0	4.14727259	0	0	2.272795324	0	0	0	0.503803579	2.031087758	1.279714991	0	0	0	0	0.952813673	0.790950877	0	0	0.978590628	0.884589704	0	0	0	0.66396638	0	0	0.707219143	0	0.499092876	0.987699247	0	0.59049005	0.91088952	1.628164008	0	0	1.011348488
TCONS_00001044	4.117047895	45.51551198	79.49884987	43.48203824	38.4499231	14.19190301	5.529696786	17.12733159	28.24635335	34.09192987	37.51090244	1.748583779	18.98088981	12.0912859	8.124351034	5.758717461	4.8630792	0	7.46839647	20.08145147	0.952813673	1.581901753	3.389947701	43.0828008	73.88359242	30.07604993	51.15432009	17.80950018	134.7561995	104.9066881	53.60974745	116.6191845	48.09090173	1.278659704	0	0.493849623	1.789488288	2.3619602	33.70291225	4.884492023	1.921058135	5.869333522	8.090787907
TCONS_00001049	0	1.468242322	0	2.229848115	1.671735787	0	0	3.806073686	0.941545112	0.757598441	0	0	0	0	0	0	0	0	0	0	0.952813673	0	0	1.958309127	5.382248455	3.538358815	0	1.369961552	1.418486311	1.32793276	0	0	0	0	0	0	0	0	0.91088952	0	0	0	0
TCONS_00001058	0	0	2.999956599	0	0	0	0	0	0.941545112	0	0	3.497167558	0.730034224	0.503803579	0	2.559429983	1.6210264	0	0	0	0	0	0	0.652769709	0	0	2.923104005	2.739923104	0	0	0.850948372	0.948123451	0	0	0	0	0	0	0	0	0	0	1.011348488
TCONS_00001059	1.646819158	10.27769625	5.999913198	1.114924058	2.50760368	2.027414716	1.382424197	1.903036843	8.473906005	0	7.213635084	1.748583779	2.920136894	4.030428633	7.108807154	1.279714991	5.6735924	0	1.066913781	8.367271446	3.811254693	0.790950877	0	3.263848546	4.892953141	2.653769112	4.384656008	0	2.836972621	4.647764662	2.552845117	0.948123451	3.536095716	1.917989556	2.495464382	1.48154887	0	2.952450251	0.91088952	2.442246011	0	0	1.011348488
TCONS_00001074	2.470228737	1.468242322	0	3.344772173	0.835867893	2.027414716	4.14727259	1.903036843	1.883090223	0.757598441	1.442727017	0	0.730034224	1.007607158	0	2.559429983	2.4315396	0	2.133827563	1.673454289	2.858441019	0.790950877	1.694973851	1.958309127	0.489295314	0	4.384656008	1.369961552	0	1.32793276	0.850948372	0	0	2.557319408	1.497278629	0.987699247	1.789488288	1.77147015	0	5.698574027	4.802645337	2.934666761	2.022696977
TCONS_00001079	0	0	0	0	0.835867893	0	0	0	0	0	0	0	0.730034224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.80247172	72.86755995	43.95261649	31.31604504	47.82969406	0	0	0	0	0
TCONS_00001080	3.293638316	0	0	1.114924058	0.835867893	5.06853679	2.764848393	4.757592108	0.941545112	1.515196883	1.442727017	0	1.460068447	1.007607158	5.077719396	1.919572487	0.8105132	0	0	0	0	4.745705259	3.389947701	0	6.360839083	2.653769112	0	0	0	1.991899141	0.850948372	0.948123451	3.536095716	15.34391645	8.484578899	12.84009021	8.052697296	7.676370652	0	0	9.605290673	0	0
TCONS_00001111	31.289564	55.79320824	149.9978299	43.48203824	50.15207361	54.74019733	49.76727108	90.39425005	39.54489469	45.45590649	40.39635647	40.21742691	61.32287478	70.53250108	31.48186025	44.1501672	59.1674636	25.63748951	84.28618874	63.59126299	13.33939142	49.03895435	52.54418937	63.9714315	98.83765344	45.9986646	71.61604813	35.61900035	85.10917863	120.1779148	54.46069583	66.36864158	65.06416117	16.62257615	15.97097204	7.901593975	9.842185583	18.30519155	106.5740739	93.61943044	54.75015684	29.34666761	65.73765174
TCONS_00001117	3.293638316	30.83308876	44.99934898	30.10294955	11.70215051	7.095951506	2.764848393	0	16.94781201	18.93996104	17.3127242	0	0	1.007607158	4.062175517	0	0.8105132	1.831249251	8.535310252	6.693817157	5.716882039	2.37285263	6.779895403	40.47172197	57.73684706	33.61440875	16.07707203	5.479846208	139.0116584	61.74887336	88.49863072	93.86422167	54.45587402	0	0	0.493849623	0	0	30.97024369	7.326738034	0	58.69333522	24.27236372
TCONS_00001143	6.587276631	5.872969288	8.999869796	14.49401275	7.522811041	1.013707358	6.912120983	4.757592108	7.532360893	3.787992207	7.213635084	0	12.4105818	8.060857266	10.15543879	3.199287478	2.4315396	1.831249251	6.401482689	8.367271446	2.858441019	1.581901753	6.779895403	8.486006219	4.892953141	4.422948519	7.307760013	1.369961552	7.092431553	9.959495704	7.65853535	7.584987609	2.121657429	3.835979113	2.495464382	4.444646611	0.894744144	1.1809801	5.465337122	7.326738034	2.881587202	8.804000283	2.022696977
TCONS_00001147	15.644782	11.74593858	5.999913198	0	9.194546828	9.123366222	22.11878714	1.903036843	1.883090223	6.818385973	25.9690863	27.97734046	7.300342235	7.557053687	11.17098267	14.7167224	21.8838564	16.48124326	10.66913781	3.346908579	2.858441019	8.700459642	25.42460776	7.83323651	1.957181256	3.538358815	2.923104005	15.06957707	15.60334942	0.66396638	5.105690234	3.792493805	16.97325943	1.278659704	4.990928764	0.493849623	0.894744144	13.58127115	2.732668561	4.070410019	2.881587202	29.34666761	19.21562128
TCONS_00001157	0	0	0	3.344772173	0	1.013707358	0	0	0	1.515196883	12.98454315	0	1.460068447	0	2.031087758	0	4.052566	0	0	0	0.952813673	0.790950877	0	0	0	0.884589704	0	9.589730864	0	0	0.850948372	0	12.72994458	0.639329852	0	2.469248117	0	1.77147015	1.821779041	0.814082004	0	0	9.102136395
TCONS_00001158	0	0	0	0	0	1.013707358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.884589704	0	0	0	0	0.850948372	0	1.414438286	0	0	4.444646611	0	0.59049005	0	0	0	0	6.06809093
TCONS_00001172	428.172981	666.5820142	167.9975695	506.1755221	377.8122879	474.4150436	496.2902866	270.2312317	479.2464618	397.7391818	548.2362664	451.1346149	573.8068997	394.4782024	484.4144304	326.9671803	793.4924228	670.2372258	657.2188894	254.365052	416.3795752	223.0481472	408.488698	637.1032361	365.9928949	442.2948519	425.3116328	516.4755051	822.7220601	262.2667202	520.7804038	302.4513809	516.9771936	522.971819	385.7987935	447.9216085	196.8437117	625.3289631	504.6327943	325.6328015	405.3432664	463.6773482	473.3110925
TCONS_00001200	157.2712296	281.9025258	611.9911462	157.2042921	96.12480775	151.0423963	248.8363554	433.8924002	115.8100487	84.85102545	236.6072308	122.4008645	401.5188229	584.4121518	270.1346719	205.3942561	216.4070244	91.56246254	336.0778412	450.1592038	94.32855364	133.6706981	227.126496	236.3026347	245.6262477	132.6884556	133.0012322	197.2744635	378.7358449	405.6834583	152.3197586	233.238369	173.2686901	233.9947259	264.5192245	118.03006	114.5272504	121.6409503	391.6824938	499.0322683	175.7768193	187.8186727	209.3491371
TCONS_00001205	0	5.872969288	0	6.689544345	2.50760368	1.013707358	4.14727259	0.951518422	6.590815782	0.757598441	0	0	1.460068447	0.503803579	4.062175517	0	0	3.662498502	0	3.346908579	3.811254693	0	1.694973851	1.305539418	1.957181256	3.538358815	0	0	0	3.319831901	6.807586978	1.896246902	2.121657429	27.49118364	5.989114517	15.30933833	3.578976576	15.3527413	0	0	0	0	0
TCONS_00001208	0	0	0	0	0	1.013707358	0	0	1.883090223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.884589704	0	0	1.418486311	0	0	0	0	3.19664926	0.499092876	0.493849623	0	0	0	0	1.921058135	0	1.011348488
TCONS_00001212	0	0	0	0	2.50760368	0	1.382424197	0	3.766180447	3.030393766	0	1.748583779	0	2.519017896	2.031087758	2.559429983	0	5.493747752	0	1.673454289	2.858441019	5.536656136	3.389947701	0	3.914362512	0	0	0	0	3.983798281	0	0	1.414438286	7.671958225	3.992743011	2.963097741	0	1.77147015	0	0.814082004	0	0	2.022696977
TCONS_00001227	0	0	0	0	0	0	0	0	0.941545112	0.757598441	0	0	0	1.007607158	0	0	0	0	0	0	0	0.790950877	0	0	0.978590628	0	0	2.739923104	0	0	0	0	0	1.917989556	0	0	0	0	0	0.814082004	0	0	0
TCONS_00001228	13.99796284	14.68242322	0	32.33279767	25.9119047	6.082244148	34.56060491	4.757592108	28.24635335	38.63752052	14.42727017	27.97734046	8.760410682	20.15214316	15.23315819	67.18503705	0	29.29998801	16.00370672	11.71418002	27.63159652	50.6208561	33.89947701	16.31924273	25.44335633	38.03735727	13.15396802	13.69961552	11.34789048	25.89468883	34.03793489	34.13244424	9.19384886	86.94885988	90.33581063	40.49566912	147.6327838	10.6288209	9.108895204	19.53796809	4.802645337	29.34666761	11.12483337
TCONS_00001229	0.823409579	0	0	0	0.835867893	0	0	0	0	0	0	0	0	0.503803579	0	1.279714991	0	3.662498502	0	0	0	0	1.694973851	0	0	0	1.461552003	0	0	0	1.701896745	0	0	1.278659704	1.497278629	0	0	0	0.91088952	0	0	0	0
TCONS_00001250	1594.944354	1581.296981	122.9982206	128.2162666	608.5118265	1902.728711	1669.968429	296.8737475	229.7370073	650.7770612	1719.730604	1729.349357	1865.967475	158.1943238	200.0621442	829.8951719	3048.340145	1014.512085	1439.266691	194.1206976	114.3376408	745.0757257	1667.854269	1024.848443	80.2444315	120.3041997	1040.625026	1623.404439	950.3858281	108.8904864	131.0460493	558.4447127	1268.751143	697.5088686	96.82401802	135.8086464	459.89849	1160.312948	1037.503164	231.1992891	909.6210268	1150.38937	2299.806462
TCONS_00001266	8.234095789	46.98375431	5.999913198	33.44772173	31.76297995	23.31526923	2.764848393	5.709110529	16.94781201	25.75834701	20.19817824	8.742918894	3.650171118	5.54183937	21.32642146	13.43700741	8.105132	16.48124326	30.94049966	15.0610886	50.49912468	49.03895435	5.084921552	42.43003109	31.3149001	57.49833075	21.92328004	32.87907725	17.02183573	15.93519313	31.48508977	24.65120973	30.41042315	63.93298521	40.42652299	67.65739841	41.15823062	51.37263436	10.01978472	8.140820038	15.36846508	11.73866704	11.12483337
TCONS_00001268	13.17455326	0	11.9998264	1.114924058	3.343471574	8.109658864	12.44181777	6.660628951	4.707725558	0	4.328181051	5.245751337	2.920136894	5.54183937	6.093263275	1.279714991	2.4315396	9.156246254	1.066913781	10.04072574	2.858441019	4.745705259	11.86481695	6.527697092	0.489295314	0.884589704	8.769312015	2.739923104	5.673945242	2.655865521	7.65853535	5.688740707	0.707219143	5.753968669	1.996371506	7.407744352	3.578976576	4.723920401	3.643558082	3.256328015	10.56581974	0	8.090787907
TCONS_00001275	5.763867052	1.468242322	7.499891497	0	3.343471574	6.082244148	0	19.98188685	2.824635335	3.030393766	7.213635084	6.994335115	5.840273788	5.54183937	5.077719396	5.118859965	38.9046336	0	2.133827563	10.04072574	0	4.745705259	8.474869253	0	1.957181256	0.884589704	5.84620801	8.219769312	0	3.319831901	0.850948372	4.740617256	7.072191431	2.557319408	2.994557258	0	0	0.59049005	7.287116163	13.02531206	4.802645337	8.804000283	14.15887884
TCONS_00001278	0	2.936484644	0	2.229848115	2.50760368	1.013707358	2.764848393	0	0.941545112	1.515196883	4.328181051	0	0	0	2.031087758	0	0	0	0	0	0	0	0	0.652769709	6.850134397	2.653769112	0	1.369961552	0	1.991899141	4.254741861	0	2.121657429	0	0	0	0	0.59049005	0	0	0	0	1.011348488
TCONS_00001292	0	1.468242322	0	1.114924058	2.50760368	2.027414716	2.764848393	2.854555265	0.941545112	1.515196883	0	0	1.460068447	4.534232212	1.015543879	0	0.8105132	0	0	1.673454289	0	3.954754383	0	0.652769709	2.44647657	3.538358815	1.461552003	0	0	0.66396638	0.850948372	0.948123451	1.414438286	0	0.499092876	3.456947364	0.894744144	0.59049005	2.732668561	3.256328015	1.921058135	0	1.011348488
TCONS_00001293	4.940457474	10.27769625	32.99952259	11.14924058	10.86628262	10.13707358	4.14727259	29.49707107	10.35699623	9.091181298	2.885454034	0	10.95051335	23.67876822	10.15543879	14.7167224	5.6735924	1.831249251	7.46839647	5.020362868	3.811254693	3.954754383	0	5.222157673	13.70026879	24.76851171	20.46172804	2.739923104	4.255458932	22.57485693	15.3170707	10.42935796	5.657753145	8.950617929	18.46643643	9.876992469	8.94744144	9.447840802	11.84156377	18.72388609	24.01322668	8.804000283	9.102136395
TCONS_00001321	3.293638316	0	0	0	0	0	1.382424197	0.951518422	0.941545112	0.757598441	1.442727017	1.748583779	2.920136894	1.007607158	3.046631638	1.279714991	0	0	1.066913781	0	0.952813673	1.581901753	0	0.652769709	0.978590628	0	0	1.369961552	1.418486311	0	0	0.948123451	0	1.278659704	0.998185753	0	0	0	1.821779041	0	0.960529067	0	1.011348488
TCONS_00001324	9.880914947	1.468242322	5.999913198	6.689544345	7.522811041	4.054829432	1.382424197	6.660628951	4.707725558	5.30318909	5.770908068	17.48583779	2.190102671	5.54183937	11.17098267	17.27615238	12.157698	0	5.334568907	1.673454289	9.528136731	11.07331227	5.084921552	1.958309127	4.892953141	0	1.461552003	9.589730864	4.255458932	3.983798281	5.105690234	14.22185177	7.072191431	11.50793734	20.96190081	14.32163908	25.94758017	28.34352241	5.465337122	0	1.921058135	23.47733409	4.045393953
TCONS_00001342	18.93842032	7.34121161	5.999913198	4.45969623	7.522811041	9.123366222	13.82424197	10.46670264	4.707725558	8.333582856	17.3127242	5.245751337	3.650171118	4.030428633	4.062175517	20.47543986	21.0733432	0	5.334568907	0	2.858441019	16.60996841	11.86481695	2.611078837	1.467885942	0	17.53862403	8.219769312	0	5.311731042	3.403793489	7.584987609	5.657753145	0	2.994557258	0.493849623	0.894744144	0.59049005	1.821779041	4.884492023	6.723703471	29.34666761	10.11348488
TCONS_00001355	1.646819158	4.404726966	14.99978299	8.91939246	15.88148998	5.06853679	5.529696786	5.709110529	8.473906005	9.848779739	1.442727017	1.748583779	4.380205341	7.557053687	5.077719396	18.55586737	7.2946188	5.493747752	14.93679294	6.693817157	7.622509385	23.7285263	1.694973851	7.83323651	5.871543769	6.192127927	7.307760013	0	12.76637679	10.62346208	10.21138047	20.85871593	4.243314859	1.917989556	40.92561586	4.938496234	66.21106665	7.085880601	1.821779041	14.65347607	5.763174404	17.60800057	5.056742442
TCONS_00001356	0.823409579	0	0	0	0	0	0	0	0	0	1.442727017	0	0.730034224	0	0	0.639857496	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66396638	0	0	0	0.639329852	0.499092876	0.493849623	0.894744144	0	0.91088952	0	0	0	1.011348488
