Ids	Human_Hs1_ACC.bam.out	Human_Hs2_ACC.bam.out	Human_Hs5_ACC.bam.out	Human_Hs6_ACC.bam.out	Human_Hs8_ACC.bam.out	Human_Hs1_CB.bam.out	Human_Hs2_CB.bam.out	Human_Hs3_CB.bam.out	Human_Hs6_CB.bam.out	Human_Hs8_CB.bam.out	Human_Hs1_DPFC.bam.out	Human_Hs2_DPFC.bam.out	Human_Hs3_DPFC.bam.out	Human_Hs5_DPFC.bam.out	Human_Hs6_DPFC.bam.out	Human_Hs8_DPFC.bam.out	Human_Hs1_PMC.bam.out	Human_Hs2_PMC.bam.out	Human_Hs3_PMC.bam.out	Human_Hs5_PMC.bam.out	Human_Hs6_PMC.bam.out	Human_Hs8_PMC.bam.out	Human_Hs1_STR.bam.out	Human_Hs2_STR.bam.out	Human_Hs5_STR.bam.out	Human_Hs8_STR.bam.out	Human_Hs6_STR.bam.out	Human_Hs1_V1C.bam.out	Human_Hs2_V1C.bam.out	Human_Hs5_V1C.bam.out	Human_Hs8_V1C.bam.out	Human_Hs6_V1C.bam.out	Human_Hs4_HIP.bam.out	Human_Hs6_HIP.bam.out	Human_Hs7_HIP.bam.out	Human_Hs9_HIP.bam.out	Human_Hs6_VPFC.bam.out	Human_Hs5_VPFC.bam.out	Human_Hs2_VPFC.bam.out	Human_Hs8_VPFC.bam.out
TCONS_00000603	235.6433349	81.90040773	138.1284922	219.0973954	101.0873947	665.4563143	343.1968242	982.526931	469.3635238	419.8338853	212.1122709	80.28984321	279.8999229	107.8631752	259.6607371	121.7320146	271.7991606	84.88117483	311.0269505	111.8073004	217.6248156	133.1752895	285.8776874	188.3695405	176.8376849	152.2279913	207.7514782	330.9205339	192.8498804	144.6094639	187.8399963	198.258679	77.59046441	175.8186294	185.9908041	104.2161252	217.2696668	70.29293388	112.747565	125.6413081
TCONS_00000604	0	1.050005227	0	5.964538895	0	0	0	0	3.72018645	1.517471875	0	0	0	0	3.832630806	0.294038683	0.811340778	0	2.270269711	8.456014316	3.567619928	0.424125126	0	0.876137397	1.684168427	0	3.200279511	0	2.697201124	1.878044985	0	1.870364897	0	6.51180109	0	0	9.826266338	0	1.138864293	0
TCONS_00000632	178.8364595	110.2505489	104.8753366	254.8846288	119.7087569	134.1180035	101.7441912	114.2842311	135.7868054	98.1298479	184.2027616	94.88799652	203.2606583	134.0729187	180.1336479	127.6127882	160.645474	131.7735721	152.1080707	124.9611004	224.7600555	108.5760322	160.9891414	72.71940399	70.73507394	168.1873775	142.1457483	222.2169864	152.3918635	161.5118687	131.7039054	223.5086052	129.8619352	172.5627289	128.6205063	108.4525531	203.076171	161.9793694	120.719615	177.3759644
TCONS_00000646	284.0343768	308.7015368	258.351439	288.2860466	147.6408001	553.7982635	660.577958	349.2018172	340.3970602	239.2547322	224.2063916	235.3952221	23.32499358	188.5085399	296.0707298	164.9557009	56.79385445	156.1101327	20.4324274	235.8288437	363.8972327	155.6539212	50.73597182	82.35691536	45.47254753	39.28464291	37.06990433	151.9925708	240.0509	217.8532183	143.5788477	182.3605774	239.3053271	105.2741176	199.8707148	217.7523917	243.4730437	241.4409468	297.2435804	230.0344538
TCONS_00000647	0.701319449	0	0	1.192907779	2.660194597	10.90911991	0	3.174561974	5.580279675	10.11647916	0.930316978	0.912384582	0	0	0.958157702	2.940386826	0	1.187149298	0	0	0	2.968875882	0.975691766	0	0	0	0.266689959	0.961978296	0	0	3.238620626	0	0.816741731	0	0	0	0	0	1.138864293	5.542998886
TCONS_00000650	1.402638898	0	1.27896752	3.578723337	1.330097298	7.700555228	3.037140037	17.46009086	3.72018645	6.069887499	5.581901866	4.56192291	0	0	0	2.646348143	0	0.593574649	0	0	0	0.424125126	0	0	1.684168427	0	0	9.619782962	0	0	1.079540209	0.935182448	0	0	0	2.541856713	0	0	0	0
TCONS_00000660	0.701319449	0	0	0.397635926	0	0	0	0	0	0	0	0	0	0	0	0	0	2.374298597	0	0	3.567619928	0.424125126	0.975691766	0	1.684168427	0	0.266689959	1.923956592	0	0	0	0	0	0	0.925327383	0.847285571	2.183614742	0	0	0
TCONS_00000661	0	1.050005227	0	3.578723337	0	3.850277614	0	6.349123948	1.860093225	0	0	0	6.664283879	2.016134116	0	0.294038683	5.679385445	17.80723947	2.270269711	0	0	0.424125126	1.951383532	0.876137397	3.368336854	2.455290182	1.066759837	0.961978296	0	0	1.079540209	0	0	1.085300182	0	0	2.183614742	0	1.138864293	0.923833148
TCONS_00000664	9.818472286	2.100010455	1.27896752	9.145626305	1.330097298	7.058842292	3.037140037	19.04737185	3.72018645	2.529119791	6.512218844	0	0	2.016134116	2.874473105	3.234425508	7.302067001	3.561447895	4.540539423	0.939557146	0	2.544750756	4.878458829	0.876137397	1.684168427	4.910580364	6.400559022	8.657804666	1.348600562	1.878044985	2.159080417	6.546277138	3.266966922	7.597101271	4.626636917	1.694571142	6.550844225	3.056214517	5.694321463	2.771499443
TCONS_00000666	0	0	0	0	1.330097298	0	3.037140037	0	0	0.505823958	0	0	0	0	0	0.588077365	0	0.593574649	0	0	0	0	0	0	0	0	0.266689959	0	0	1.878044985	0	0	0.816741731	0	0	0	1.091807371	0	0	0
TCONS_00000668	0	0	0	1.590543705	0	0	0	1.587280987	0.620031075	0	0.930316978	0.912384582	0	0	0.958157702	0.588077365	1.622681556	0	0	0	0	0.424125126	0.975691766	0	1.684168427	0	0.266689959	0	0	0	0	0	0	1.085300182	0	0	0	1.528107258	0	0.923833148
TCONS_00000669	0	0	1.27896752	0.397635926	1.330097298	0	1.518570018	1.587280987	1.860093225	1.517471875	0	1.824769164	0	0	0.958157702	1.470193413	1.622681556	0	0	0	0	0	1.951383532	0	0	0	1.333449796	2.885934889	1.348600562	3.75608997	1.079540209	0.935182448	0.816741731	4.341200726	1.850654767	0	0	0	2.277728585	1.847666295
TCONS_00000680	0.701319449	1.050005227	0	0	5.320389193	0.641712936	1.518570018	0	0	1.517471875	0.930316978	0	0	0	0	4.998657604	0	0	0	1.879114292	0	4.665376385	3.902767063	0.876137397	1.684168427	3.682935273	0	2.885934889	0	0	6.477241251	0	3.266966922	0	0.925327383	0.847285571	0	0	0	0.923833148
TCONS_00000682	18.93562512	3.150015682	11.51070768	9.145626305	3.990291895	1.925138807	0	6.349123948	0	4.046591666	19.53665653	2.737153746	0	1.008067058	8.623419314	8.233083112	0	1.780723947	4.540539423	3.758228585	3.567619928	9.754877897	0.975691766	0.876137397	1.684168427	4.910580364	1.333449796	2.885934889	4.045801686	13.1463149	15.11356292	7.481459587	0.816741731	29.3031049	12.95458337	0.847285571	9.826266338	3.056214517	5.694321463	10.16216462
TCONS_00000693	797.4002135	575.4028646	893.9982965	571.800462	609.1845627	671.2317307	642.3551178	701.5781963	582.8292105	546.7956989	707.0409031	815.6718163	813.0426332	865.9296029	830.7227273	492.2207546	900.5882634	1415.675538	610.7025523	681.178931	684.9830263	615.4055577	764.9423444	772.7531846	941.4501508	607.6843201	576.5836919	392.4871449	1267.684528	860.1446032	594.8266549	634.0537	416.5382826	485.1291812	470.9916382	452.4504949	793.7439586	849.6276356	1147.975207	623.5873747
TCONS_00000694	15.42902788	3.150015682	3.83690256	11.53144186	13.30097298	1.925138807	0	7.936404936	1.24006215	1.517471875	4.651584889	0.912384582	26.65713552	4.032268232	10.53973472	6.468851017	12.98145245	0.593574649	24.97296682	1.879114292	0	5.089501511	13.65968472	2.628412192	3.368336854	11.04880582	17.33484735	5.771869777	9.440203934	3.75608997	7.55678146	2.805547345	4.900450384	1.085300182	11.1039286	1.694571142	5.459036854	1.528107258	1.138864293	3.695332591
TCONS_00000698	7.01319449	11.5500575	19.1845128	9.145626305	14.63107028	7.700555228	24.29712029	7.936404936	15.50077687	24.78537395	2.790950933	9.12384582	16.6607097	5.040335291	3.832630806	20.87674646	0	0.593574649	9.081078845	12.2142429	3.567619928	20.35800605	1.951383532	18.39888535	15.15751584	12.27645091	6.667248981	3.847913185	8.091603372	20.65849484	23.74988459	6.546277138	11.43438423	7.597101271	25.90916674	20.3348537	5.459036854	6.112429033	7.972050049	17.55282981
TCONS_00000705	0	0	0	0	1.330097298	0	0	0	0	0.505823958	0	0	0	0	0	1.764232095	0	0.593574649	0	0	0	1.696500504	0	0	0	0	1.066759837	0	1.348600562	0	0	0	0	0	0	0	1.091807371	0	0	0
TCONS_00000715	0	0	0	0	0	0	0	1.587280987	0.620031075	0	0	0	3.332141939	0	0	0.588077365	2.434022334	3.561447895	0	0	0	0	0.975691766	0	0	0	0.533379918	0	0	0	0	0	0	0	0	0	0	1.528107258	0	0
TCONS_00000738	39.97520859	70.35035023	56.27457088	31.01560225	83.7961298	50.05360898	36.44568044	42.85658665	60.14301427	97.11819998	37.21267911	62.95453616	26.65713552	91.73410229	45.99156968	78.50832825	21.09486022	43.92452404	49.94593365	74.22501455	32.10857936	80.1596488	34.1492118	50.81596905	35.36753697	44.19522328	26.66899592	30.78330548	51.24682136	43.19503466	79.88597543	36.47211548	89.02484864	19.53540327	33.3117858	99.97969736	37.12145061	79.46157743	71.74845044	85.91648274
TCONS_00000741	0	5.250026137	0	3.18108741	1.330097298	1.925138807	7.592850092	3.174561974	5.580279675	1.011647916	1.860633955	0.912384582	0	3.024201174	5.748946209	2.352309461	4.056703889	1.780723947	0	0.939557146	0	0.424125126	1.951383532	0.876137397	1.684168427	3.682935273	2.133519674	0.961978296	1.348600562	0	1.079540209	2.805547345	4.900450384	0	4.626636917	5.083713425	3.275422113	3.056214517	2.277728585	0
TCONS_00000742	14.72770843	7.350036592	7.67380512	11.13380594	18.62136218	17.9679622	10.62999013	17.46009086	24.801243	13.65724687	11.16380373	13.68576873	3.332141939	9.072603523	15.33052323	14.99597281	15.41547478	11.27791833	15.89188798	9.395571462	24.9733395	13.1478789	12.68399295	8.761373975	10.10501056	13.504096	12.53442808	10.58176126	21.57760899	7.512179941	8.636321668	9.351824483	31.85292749	13.02360218	12.02925599	27.96042384	12.00988108	7.640536292	11.38864293	13.85749722
TCONS_00000780	54.70291702	85.05042342	53.71663584	29.82269447	27.93204327	143.1019846	92.63277112	99.99870219	232.5116531	179.5675052	124.662475	78.46507405	79.97140655	98.7905717	48.86604278	143.7849158	249.8929596	13.05864228	65.83782163	138.1149005	67.78477864	134.0235398	140.4996143	103.3842129	154.9434953	136.2686051	93.07479577	83.69211177	60.68702529	112.6826991	118.7494229	102.8700693	105.3596832	70.5445118	136.0231254	178.7772555	46.94771695	64.18050485	46.693436	32.33416017
TCONS_00000802	27.35145851	17.85008887	19.1845128	56.06666561	3.990291895	67.37985824	28.85283035	120.633355	42.78214417	13.65724687	46.51584889	12.77338415	76.63926461	11.08873764	29.70288875	6.174812334	84.3794409	13.65221693	18.16215769	18.79114292	60.64953878	4.665376385	50.73597182	27.16025932	50.52505282	19.64232146	52.80461193	88.50200325	17.53180731	35.68285472	2.159080417	53.30539955	17.96831807	42.32670708	37.01309534	15.25114028	50.22313906	16.80917984	13.66637151	0.923833148
TCONS_00000805	11.22111118	1.050005227	1.27896752	7.952718526	2.660194597	19.893101	7.592850092	28.57105777	6.20031075	6.575711457	10.23348675	2.737153746	3.332141939	1.008067058	10.53973472	3.528464191	28.39692723	2.374298597	11.35134856	3.758228585	0	2.12062563	21.46521885	7.885236577	13.47334742	2.455290182	14.93463772	14.42967444	1.348600562	5.634134956	3.238620626	7.481459587	5.717192114	11.938302	12.02925599	6.778284567	5.459036854	3.056214517	1.138864293	0
TCONS_00000806	18.23430567	10.50005227	11.51070768	9.543262231	9.310681089	22.45995275	19.74141024	22.22193382	17.3608701	10.11647916	19.53665653	10.0362304	0	3.024201174	12.45605012	4.410580239	19.47217867	9.497194387	6.810809134	9.395571462	10.70285979	5.513626637	20.48952708	13.14206096	8.420842136	2.455290182	17.86822727	25.973414	5.394402248	22.53653982	4.318160834	7.481459587	10.6176425	10.85300182	12.95458337	4.236427854	8.734458967	9.16864355	6.833185756	5.542998886
TCONS_00000807	51.89763923	7.350036592	17.90554528	1.988179632	27.93204327	98.82379209	16.7042702	69.84036343	1.24006215	36.41932499	49.30679982	8.211461238	43.31784521	9.072603523	1.916315403	24.69924934	90.05882634	1.780723947	36.32431538	8.456014316	0	33.93001008	103.4233272	28.91253412	26.94669484	62.60989964	1.066759837	85.61606836	17.53180731	22.53653982	22.67034438	0	10.6176425	1.085300182	18.50654767	5.083713425	0	6.112429033	13.66637151	50.81082312
TCONS_00000812	978.3406313	813.7540512	847.9554657	1086.341351	1065.407936	642.3546486	836.7320801	1001.574303	767.5984708	677.2982801	918.222857	1030.082193	1106.271124	858.8731335	1101.881357	784.2011664	851.096476	1425.766307	944.4321999	875.6672603	1209.423156	933.0752771	938.6154787	990.0352591	1074.499457	1313.580247	1003.554317	831.1492479	1157.099282	790.6569388	748.1213645	944.5342728	846.1444329	898.6285504	910.5221453	1093.845672	1119.102555	921.4486768	1330.193494	1009.74963
TCONS_00000814	9.117152837	10.50005227	16.62657776	11.13380594	10.64077839	9.625694035	9.11142011	11.11096691	9.9204972	10.62230312	9.303169777	9.12384582	23.32499358	10.08067058	15.33052323	14.40789545	7.302067001	18.40081412	9.081078845	9.395571462	7.135239857	15.69262966	6.82984236	17.52274795	20.21002113	20.86996655	9.867528492	6.733848074	5.394402248	5.634134956	12.9544825	7.481459587	8.984159037	22.79130381	10.17860122	18.64028256	12.00988108	12.22485807	14.8052358	17.55282981
TCONS_00000826	0.701319449	1.050005227	0	1.988179632	1.330097298	25.02680449	18.22284022	17.46009086	19.8409944	16.69219062	0	2.737153746	0	0	0.958157702	1.17615473	8.113407779	3.561447895	13.62161827	0	0	1.272375378	1.951383532	1.752274795	3.368336854	3.682935273	2.933589552	2.885934889	2.697201124	1.878044985	0	1.870364897	4.083708653	0	7.402619068	0.847285571	0	0	1.138864293	0.923833148
TCONS_00000860	16.83166678	17.85008887	12.7896752	22.6652478	15.96116758	25.02680449	33.4085404	9.523685923	14.26071472	7.081535415	25.1185584	17.33530706	56.64641297	23.18554234	15.33052323	22.64097856	19.47217867	12.46506763	29.51350625	15.03291434	14.27047971	14.84437941	20.48952708	21.90343494	16.84168427	13.504096	20.2684369	35.59319696	39.1094163	16.90240487	28.06804542	16.83328407	13.06786769	79.22691326	24.98383935	10.16742685	29.47879901	12.22485807	18.22182868	26.79116128
TCONS_00000866	19.63694457	11.5500575	11.51070768	11.53144186	5.320389193	28.8770821	21.25998026	7.936404936	32.86164697	24.78537395	27.90950933	17.33530706	9.996425818	16.12907293	11.49789242	22.93501724	59.22787678	6.529321141	6.810809134	19.73070007	42.81143914	19.50975579	25.36798591	22.77957233	43.78837911	23.32525673	27.20237584	21.16352252	12.13740506	28.17067478	19.43172375	21.50919631	20.41854327	21.70600363	30.53580365	30.50228055	12.00988108	19.86539436	11.38864293	7.390665182
TCONS_00000887	1061.797646	1122.455588	1082.006522	967.8458446	1231.670098	1288.559575	1562.608549	1033.319923	1008.790559	957.5247529	1216.854607	1129.532112	1489.467447	1060.486545	917.9150781	765.3826908	1849.045633	2796.330172	983.026785	1234.57809	938.2840412	739.6742196	1575.742202	1319.462921	1552.80329	1084.010615	980.3522902	978.3319273	1287.913537	1269.55841	699.5420551	964.1731042	1115.669204	777.07493	922.5514013	1033.688396	971.7085601	1303.475491	1191.25205	962.6341399
TCONS_00000911	37.1699308	24.15012023	37.09005808	95.43262231	31.92233516	52.62046072	33.4085404	55.55483455	63.24316965	61.20469895	26.97919235	23.72199913	26.65713552	27.21781057	60.3639352	49.98657604	48.68044667	33.833755	38.59458509	23.48892866	42.81143914	41.14013722	52.68735535	23.65570973	35.36753697	40.512288	62.1387605	71.18639392	33.71501405	37.5608997	36.70436709	76.68496076	29.4027023	59.69150999	29.61047627	22.02942484	67.69205699	32.09025242	25.05501444	43.42015794
TCONS_00000914	842.9859777	673.0533507	541.003261	1446.997136	867.2234385	659.6808978	698.5422085	790.4659316	665.2933434	721.3049644	883.8011288	531.0078267	696.4176653	607.864436	932.2874436	969.1514978	695.3190466	443.4002629	812.7565567	648.2944309	1369.966053	821.9544941	834.2164597	433.6880118	377.2537277	719.4000233	1008.088046	1000.457428	741.7303091	668.5840147	956.4726248	1125.959668	565.1852776	862.8136444	531.1379181	532.0953385	1255.578477	849.6276356	648.0137825	933.0714792
TCONS_00000944	0	0	0	1.590543705	0	0	0	0	2.4801243	0	0	0	3.332141939	0	0	0	1.622681556	0	0	0	0	0	0	0.876137397	0	1.227645091	0.533379918	2.885934889	0	0	0	1.870364897	0	1.085300182	0	0	0	1.528107258	0	0
TCONS_00000945	4.207916694	1.050005227	3.83690256	3.976359263	2.660194597	8.342268163	3.037140037	6.349123948	4.340217525	0.505823958	1.860633955	0	0	3.024201174	3.832630806	4.116541556	2.434022334	3.561447895	0	3.758228585	3.567619928	2.968875882	0.975691766	0.876137397	1.684168427	0	0.800069878	0.961978296	1.348600562	3.75608997	4.318160834	4.675912242	1.633483461	7.597101271	1.850654767	0.847285571	4.367229483	7.640536292	0	1.847666295
TCONS_00000946	2.103958347	1.050005227	2.55793504	0.795271853	1.330097298	5.133703485	0	0	0.620031075	1.011647916	1.860633955	1.824769164	3.332141939	3.024201174	1.916315403	1.470193413	0	1.187149298	0	0.939557146	0	1.696500504	0.975691766	0.876137397	0	0	0.266689959	0	0	0	2.159080417	1.870364897	1.633483461	1.085300182	0.925327383	0	0	3.056214517	1.138864293	0
TCONS_00000974	1037.251465	1711.508521	1023.174016	2213.241566	1240.980779	1241.072818	1520.088588	1165.064245	1771.428781	1097.132165	1287.558697	971.6895798	919.6711753	1043.349405	1515.805484	1514.593254	997.9491568	1122.449662	808.2160172	1146.259718	2151.274817	1261.348125	813.7269326	956.742038	1020.606067	1005.44133	1737.485084	980.2558839	1316.234149	1230.119465	1410.959053	1837.633511	1207.144278	1518.334954	1080.782384	1112.485955	2071.158583	1557.141296	1121.781328	1384.825888
TCONS_00000988	257.3842378	206.8510298	223.819316	311.7465662	316.563157	270.8028588	425.1996051	252.377677	270.9535798	240.2663802	201.8787842	191.6007622	336.5463359	214.7182834	257.7444217	250.8149962	202.0238537	296.7873246	224.7567014	186.0323149	349.626753	227.3310675	301.4887556	243.5661965	205.4685481	268.8542749	318.6945013	227.0268779	356.0305484	262.9262979	250.4533284	259.9807206	187.850598	301.7134505	247.9877388	112.6889809	288.2371459	256.7220194	220.9396728	305.7887719
TCONS_00001008	6.311875041	1.050005227	2.55793504	2.385815558	0	1.283425871	0	3.174561974	1.860093225	1.011647916	1.860633955	0	3.332141939	0	0.958157702	0.294038683	3.245363111	0.593574649	9.081078845	0.939557146	0	0	10.73260942	0	5.052505282	0	1.600139755	5.771869777	0	0	0	0.935182448	0	1.085300182	0	0.847285571	0	1.528107258	0	0
TCONS_00001031	5.610555592	2.100010455	0	3.578723337	6.650486492	6.417129356	6.074280074	12.6982479	3.72018645	2.023295833	6.512218844	2.737153746	16.6607097	4.032268232	1.916315403	3.822502874	6.490726223	1.780723947	6.810809134	4.697785731	3.567619928	2.12062563	9.756917658	2.628412192	10.10501056	2.455290182	3.200279511	9.619782962	5.394402248	3.75608997	5.397701043	2.805547345	8.167417306	4.341200726	4.626636917	1.694571142	4.367229483	0	2.277728585	0
TCONS_00001045	0	3.150015682	0	3.578723337	6.650486492	2.566851743	0	0	0.620031075	2.023295833	0.930316978	7.299076656	0	2.016134116	2.874473105	2.058270778	0	2.374298597	9.081078845	5.637342877	0	5.937751763	3.902767063	1.752274795	0	0	0	2.885934889	5.394402248	3.75608997	8.636321668	2.805547345	1.633483461	2.170600363	9.253273835	3.389142284	0	1.528107258	4.555457171	2.771499443
TCONS_00001046	2.805277796	0	2.55793504	15.90543705	0	3.208564678	4.555710055	0	2.4801243	1.011647916	0.930316978	0	3.332141939	0	0.958157702	0	0	4.748597193	11.35134856	0.939557146	0	0.424125126	1.951383532	0	3.368336854	0	7.200628899	3.847913185	0	0	0	0	1.633483461	18.45010309	0	0	5.459036854	0	4.555457171	0
TCONS_00001055	95.37944506	202.6510089	112.5491418	157.0661909	272.6699462	89.19809805	100.2256212	88.88773528	124.6262461	103.1880875	104.1955015	132.2957644	299.8927745	148.1858575	119.7697127	272.5738588	110.3423458	125.8378256	140.7567221	160.664272	124.8666975	224.7863167	100.4962519	112.1455869	79.15591608	117.8539287	115.7434423	83.69211177	66.08142754	69.48766445	184.6013757	141.2125497	270.3415128	112.8712189	161.0069647	227.072533	143.0267656	143.6420823	142.3580366	247.5872836
TCONS_00001073	83.45701443	55.65027705	42.20592816	60.4406608	35.91262706	67.37985824	39.48282048	39.68202468	25.42127407	10.11647916	69.77377333	44.70684452	13.32856776	41.33074938	60.3639352	31.16810035	197.9671498	56.98316632	40.8648548	47.91741446	64.21715871	33.08175982	78.05534126	42.93073248	43.78837911	52.78873891	74.40649863	75.03430711	86.31043597	43.19503466	32.38620626	69.20350118	65.33933845	64.03271071	64.77291684	24.57128156	77.51832333	42.78700323	45.55457171	53.58232257
TCONS_00001114	1.402638898	4.200020909	1.27896752	2.783451484	0	1.925138807	4.555710055	3.174561974	0	1.011647916	3.721267911	0.912384582	13.32856776	1.008067058	1.916315403	0.882116048	7.302067001	1.780723947	0	0	3.567619928	0.848250252	0.975691766	2.628412192	5.052505282	1.227645091	1.066759837	3.847913185	0	1.878044985	0	2.805547345	2.450225192	0	0.925327383	0	4.367229483	1.528107258	1.138864293	0
TCONS_00001115	0.701319449	3.150015682	2.55793504	0.795271853	1.330097298	1.283425871	1.518570018	3.174561974	0.620031075	1.517471875	2.790950933	0	0	1.008067058	1.916315403	0.588077365	11.35877089	0.593574649	6.810809134	0.939557146	0	2.544750756	0	3.50454959	6.736673709	1.227645091	0.533379918	1.923956592	0	1.878044985	0	3.740729793	0.816741731	4.341200726	3.701309534	0.847285571	0	0	1.138864293	0.923833148
TCONS_00001137	7.01319449	9.450047046	8.95277264	5.566902968	5.320389193	6.417129356	15.18570018	1.587280987	13.64068365	11.63395104	1.860633955	3.649538328	23.32499358	4.032268232	4.790788508	7.056928382	4.868044667	8.903619737	6.810809134	4.697785731	3.567619928	5.937751763	2.927075297	9.637511372	13.47334742	4.910580364	16.80146743	1.923956592	1.348600562	9.390224926	7.55678146	5.61109469	4.083708653	8.682401453	14.80523814	2.541856713	5.459036854	3.056214517	3.416592878	5.542998886
TCONS_00001140	2.103958347	3.150015682	0	0.397635926	0	2.566851743	7.592850092	4.761842961	3.72018645	3.034943749	1.860633955	0.912384582	0	2.016134116	4.790788508	0.294038683	3.245363111	0	4.540539423	0	0	0.848250252	2.927075297	4.380686987	0	1.227645091	4.000349389	3.847913185	1.348600562	1.878044985	0	0	0	1.085300182	1.850654767	0	2.183614742	1.528107258	1.138864293	0
TCONS_00001141	9.818472286	3.150015682	5.11587008	1.192907779	1.330097298	9.625694035	16.7042702	6.349123948	9.300466125	5.058239582	3.721267911	4.56192291	3.332141939	5.040335291	1.916315403	2.352309461	17.84949711	0.593574649	4.540539423	4.697785731	3.567619928	2.544750756	6.82984236	15.77047315	8.420842136	19.64232146	6.400559022	5.771869777	1.348600562	1.878044985	0	4.675912242	1.633483461	0	5.551964301	1.694571142	1.091807371	1.528107258	4.555457171	1.847666295
TCONS_00001142	12.62375008	4.200020909	12.7896752	5.566902968	5.320389193	24.38509155	16.7042702	17.46009086	10.54052827	11.12812708	20.46697351	5.474307492	9.996425818	7.056469407	11.49789242	3.528464191	30.01960878	13.05864228	2.270269711	4.697785731	10.70285979	8.482502519	29.27075297	14.89433576	26.94669484	8.593515637	16.26808751	14.42967444	14.83460618	5.634134956	5.397701043	11.22218938	3.266966922	3.255900545	10.17860122	6.778284567	5.459036854	7.640536292	17.08296439	5.542998886
TCONS_00001143	2.103958347	2.100010455	2.55793504	1.590543705	1.330097298	12.83425871	7.592850092	28.57105777	4.340217525	8.59900729	1.860633955	0.912384582	0	1.008067058	0.958157702	1.17615473	2.434022334	0	4.540539423	4.697785731	0	2.544750756	5.854150595	11.38978617	8.420842136	14.73174109	17.60153731	2.885934889	1.348600562	3.75608997	1.079540209	2.805547345	1.633483461	1.085300182	1.850654767	1.694571142	0	1.528107258	0	0
TCONS_00001181	16.13034733	5.250026137	10.23174016	6.362174821	2.660194597	20.53481394	13.66713017	9.523685923	13.64068365	12.64559896	11.16380373	4.56192291	9.996425818	4.032268232	7.665261613	7.350967065	13.79279322	7.716470439	24.97296682	12.2142429	7.135239857	12.72375378	19.51383532	12.26592356	25.26252641	14.73174109	9.334148573	18.27758763	8.091603372	9.390224926	18.35218355	10.28700693	4.900450384	21.70600363	6.477291684	3.389142284	9.826266338	7.640536292	6.833185756	3.695332591
TCONS_00001223	3.506597245	1.050005227	1.27896752	3.18108741	0	3.850277614	6.074280074	6.349123948	0.620031075	6.575711457	1.860633955	1.824769164	9.996425818	1.008067058	0	1.17615473	6.490726223	10.68434368	4.540539423	2.818671439	0	1.272375378	8.781225892	0	3.368336854	0	2.133519674	5.771869777	5.394402248	5.634134956	0	1.870364897	1.633483461	1.085300182	1.850654767	3.389142284	1.091807371	1.528107258	2.277728585	0
TCONS_00001241	0.701319449	0	1.27896752	0.795271853	2.660194597	0.641712936	1.518570018	0	0.620031075	0.505823958	1.860633955	0	26.65713552	0	0	0	4.868044667	2.967873246	2.270269711	0.939557146	0	0.424125126	0	0	0	0	1.600139755	0.961978296	5.394402248	0	0	0	0	0	0.925327383	0	1.091807371	0	0	0
TCONS_00001251	0.701319449	2.100010455	2.55793504	1.590543705	1.330097298	0.641712936	0	1.587280987	3.100155375	0	0.930316978	0.912384582	0	2.016134116	0.958157702	1.17615473	0	0	0	4.697785731	0	1.272375378	3.902767063	1.752274795	0	0	2.133519674	1.923956592	0	1.878044985	1.079540209	0	0.816741731	0	1.850654767	0	0	0	2.277728585	1.847666295
TCONS_00001252	42.07916694	35.70017773	33.25315552	46.12576745	45.22330814	28.8770821	21.25998026	33.33290073	41.54208202	15.68054271	47.44616586	31.02107579	59.97855491	28.22587763	52.69867359	33.22637113	117.6444128	23.14941132	43.13512452	25.36804295	32.10857936	32.6576347	67.32273184	38.55004549	75.78757922	55.2440291	82.94057732	55.79474118	18.88040787	46.95112463	37.7839073	47.69430486	31.03618576	60.77681017	47.19169656	26.2658527	48.03952432	38.20268146	26.19387873	48.03932368
TCONS_00001263	228.6301404	48.30024046	69.06424608	121.6765934	66.50486492	511.4452097	116.9298914	674.5944195	111.6055935	124.4326937	257.6978028	43.79445993	319.8856262	18.14520705	79.52708923	49.39849867	846.2284313	65.29321141	374.5945024	35.70317156	42.81143914	57.68101713	369.7871792	99.00352591	99.3659372	92.07338183	89.34113634	550.2515854	53.94402248	48.82916962	45.34068876	81.360873	75.14023922	143.259624	179.5135124	65.24098896	54.59036854	21.39350162	37.58252166	60.0491546
TCONS_00001301	77.14513939	48.30024046	34.53212304	71.97210266	55.86408653	76.36383934	83.52135101	49.2057106	71.9236047	76.88524165	60.47060355	52.00592117	49.98212909	39.31461527	45.99156968	64.39447149	62.4732399	39.76950149	34.05404567	43.21962873	74.9200185	47.50201411	52.68735535	28.03639672	31.99920012	38.05699782	52.00454205	69.26243733	68.77862866	67.60961947	87.44275689	64.52758893	26.95247711	28.21780472	26.83449412	33.04413726	63.32482751	53.48375404	45.55457171	66.51598663
TCONS_00001304	4.909236143	13.65006796	5.11587008	8.350354452	0	1.925138807	1.518570018	0	0	0	11.16380373	0.912384582	0	6.048402349	6.707103911	2.646348143	12.98145245	3.561447895	0	7.51645717	17.83809964	2.12062563	14.63537649	10.51364877	8.420842136	0	21.06850678	13.46769615	1.348600562	3.75608997	0	2.805547345	5.717192114	7.597101271	1.850654767	1.694571142	5.459036854	3.056214517	3.416592878	3.695332591
