Ids	Gorilla_GON_ACC.bam.out	Gorilla_Sakura_ACC.bam.out	Gorilla_GON_CB.bam.out	Gorilla_Sakura_CB.bam.out	Gorilla_GON_DPFC.bam.out	Gorilla_Sakura_DPFC.bam.out	Gorilla_GON_HIP.bam.out	Gorilla_Sakura_HIP.bam.out	Gorilla_GON_PMC.bam.out	Gorilla_Sakura_PMC.bam.out	Gorilla_GON_STR.bam.out	Gorilla_Sakura_STR.bam.out	Gorilla_GON_V1C.bam.out	Gorilla_Sakura_V1C.bam.out	Gorilla_GON_VPFC.bam.out	Gorilla_Sakura_VPFC.bam.out
TCONS_00034313	1.842579437	0	1.998599094	0	3.846245817	0	1.436181577	0	1.923942433	0	2.478040693	0	0.642704724	0	3.077194204	1.471751027
TCONS_00034322	0.921289718	0	0	0	0.769249163	0	1.436181577	0	5.130513155	0	0	0	1.285409448	0	0.512865701	0
TCONS_00034323	1.842579437	0	0.399719819	0	0.769249163	0	1.436181577	0	5.771827299	0	1.239020347	0	3.21352362	0	0.512865701	0
TCONS_00034365	0	2.562194166	4.796637825	15.90760331	0	1.489313581	0.718090788	18.21389331	0	1.390979363	1.239020347	6.902742236	0	3.021955641	0	0
TCONS_00034464	5.52773831	3.843291249	7.594676557	12.29223892	0.769249163	2.978627162	2.872363153	7.589122214	2.565256578	8.345876181	3.097550867	8.283290684	12.21138975	12.08782256	2.051462803	5.887004109
TCONS_00034468	6.449028029	28.18413582	12.7910342	7.230728779	6.153993307	7.446567905	0.718090788	1.517824443	3.847884866	6.954896817	4.956081387	6.902742236	6.427047239	12.08782256	5.128657007	7.358755136
TCONS_00034474	42.37932705	0	85.1403214	1.446145756	43.07795315	0	34.46835784	0	33.34833551	0	27.8779578	0	71.34022436	0	45.64504736	0
TCONS_00034512	8.291607466	5.124388331	71.54984756	73.75343354	6.923242471	20.85039013	5.026635518	3.035648886	9.619712166	9.736855544	5.57559156	15.18603292	10.92598031	18.13173385	5.641522708	16.1892613
TCONS_00034516	3.685158874	0	1.199159456	5.061510145	0	0	1.436181577	4.553473328	4.489199011	2.781958727	1.239020347	1.380548447	0.642704724	0	2.051462803	0
TCONS_00034534	2.763869155	10.24877666	6.795236919	23.13833209	0.769249163	4.467940743	0.718090788	4.553473328	2.565256578	1.390979363	1.239020347	12.42493603	2.570818896	6.043911282	0.512865701	0
TCONS_00034566	2.763869155	0	11.99159456	0	4.61549498	0	8.61708946	0	3.206570722	0	4.336571213	0	7.069751963	0	8.205851211	0
TCONS_00034581	2.763869155	0	4.396918006	0	3.846245817	0	1.436181577	0	1.282628289	0	1.239020347	1.380548447	3.21352362	0	5.128657007	0
TCONS_00034614	0.921289718	12.81097083	1.998599094	10.84609317	0.769249163	5.957254324	5.026635518	3.035648886	1.282628289	2.781958727	2.478040693	15.18603292	1.928114172	9.065866923	0	8.830506163
TCONS_00034625	9.212897184	1.281097083	8.793836013	0	8.461740797	1.489313581	17.95226971	0	8.978398021	0	7.43412208	1.380548447	10.92598031	0	6.154388409	0
TCONS_00034628	27.63869155	0	4.796637825	0	36.92395984	0	97.66034721	0	69.90324174	0	171.604318	0	36.63416926	0	43.08071886	0
TCONS_00034635	1.842579437	0	1.598879275	0	0	0	0.718090788	0	7.054455588	1.390979363	3.71706104	0	2.570818896	0	0	0
TCONS_00034644	0	0	5.196357644	0	7.692491634	0	8.61708946	0	6.413141444	0	1.85853052	0	1.285409448	0	3.077194204	1.471751027
TCONS_00034663	17.50450465	0	5.596077463	0	23.84672407	0	17.95226971	0	23.72862334	0	2.478040693	0	21.85196061	0	24.10468793	0
TCONS_00034673	0.921289718	0	0	0	1.538498327	0	0	0	0.641314144	1.390979363	6.814611907	0	0.642704724	0	0.512865701	0
TCONS_00034686	16.58321493	0	6.3955171	0	32.30846486	0	17.95226971	0	13.46759703	0	17.34628485	0	32.77794092	0	25.13041933	0
TCONS_00034688	3.685158874	1.281097083	9.59327565	0	0.769249163	0	5.026635518	0	5.771827299	0	13.00971364	0	8.997866135	0	10.25731401	0
TCONS_00034689	4.606448592	1.281097083	5.596077463	0	3.846245817	0	1.436181577	1.517824443	3.206570722	0	5.57559156	0	1.928114172	0	9.231582613	0
TCONS_00034690	11.05547662	0	10.39271529	0	13.84648494	0	12.2075434	0	11.5436546	0	6.195101733	2.761096895	14.78220865	0	11.79591112	0
TCONS_00034702	7.370317747	2.562194166	7.194956738	3.615364389	7.692491634	0	8.61708946	0	12.18496874	0	5.57559156	0	7.069751963	0	9.744448314	0
TCONS_00034742	0	0	11.19215493	0	3.846245817	0	5.744726307	3.035648886	1.923942433	0	2.478040693	0	1.928114172	0	2.051462803	0
TCONS_00034773	0	0	0	0	1.538498327	0	0	0	0	0	4.336571213	0	0.642704724	0	0.512865701	0
TCONS_00034806	2.763869155	0	0.399719819	0	1.538498327	1.489313581	0.718090788	0	2.565256578	0	1.85853052	0	0.642704724	0	1.538597102	0
TCONS_00034872	3.685158874	1.281097083	17.58767203	13.0153118	1.538498327	0	8.61708946	4.553473328	1.923942433	6.954896817	0.619510173	1.380548447	5.141637792	0	2.051462803	7.358755136
TCONS_00034873	25.79611212	0	6.3955171	5.061510145	20.76972741	0	12.92563419	4.553473328	28.21782235	4.17293809	7.43412208	0	10.92598031	9.065866923	26.66901644	7.358755136
TCONS_00034874	31.32385043	14.09206791	33.57646478	20.24604058	31.5392157	35.74352594	25.13317759	22.76736664	30.78307893	33.38350472	42.12669179	24.84987205	41.13310233	24.17564513	39.49065895	29.43502054
TCONS_00034877	0.921289718	0	9.992995469	0.723072878	1.538498327	0	1.436181577	0	3.847884866	0	4.336571213	0	4.498933068	0	1.538597102	0
TCONS_00034890	13.81934578	0	4.396918006	0.723072878	7.692491634	2.978627162	8.61708946	1.517824443	11.5436546	0	4.956081387	0	7.069751963	0	4.615791306	0
TCONS_00034895	2.763869155	0	5.596077463	5.061510145	0.769249163	2.978627162	1.436181577	1.517824443	1.282628289	0	2.478040693	1.380548447	0	3.021955641	0.512865701	0
TCONS_00034900	19.34708409	0	8.793836013	0	32.30846486	0	7.898998672	0	18.59811019	0	15.48775433	0	3.856228344	0	13.84737392	0
TCONS_00034916	1.842579437	0	1.598879275	0	6.153993307	0	4.30854473	0	3.847884866	0	4.336571213	0	7.069751963	0	5.641522708	0
TCONS_00034929	0.921289718	0	0	0	1.538498327	0	0.718090788	0	10.26102631	0	1.239020347	0	0	0	0.512865701	0
TCONS_00034938	8.291607466	0	1.598879275	0	0.769249163	0	1.436181577	0	1.923942433	0	3.097550867	0	0.642704724	0	5.128657007	0
TCONS_00034940	12.89805606	0	3.19775855	0.723072878	19.23122909	0	10.05327104	0	7.695769733	0	13.62922381	0	10.28327558	0	6.667254109	0
TCONS_00034997	0.921289718	0	0.799439638	0	0.769249163	0	2.872363153	0	5.130513155	0	1.239020347	0	1.928114172	0	2.051462803	0
TCONS_00034998	0	0	0.799439638	0	1.538498327	0	3.590453942	0	4.489199011	0	6.195101733	0	0.642704724	0	2.051462803	0
TCONS_00035031	3.685158874	1.281097083	5.196357644	5.784583023	2.30774749	2.978627162	5.026635518	0	1.282628289	2.781958727	1.239020347	1.380548447	3.21352362	0	3.077194204	0
TCONS_00035039	20.2683738	0	5.995797282	0	44.61645148	0	47.39399203	0	46.81593254	1.390979363	9.912162773	5.522193789	9.640570859	0	36.92633045	0
TCONS_00035044	3.685158874	5.124388331	9.193555832	0.723072878	7.692491634	0	11.48945261	0	17.3154819	1.390979363	16.10726451	2.761096895	14.78220865	6.043911282	13.84737392	0
TCONS_00035056	54.35609339	0	47.16693861	2.892291511	59.23218558	0	41.64926572	0	41.68541938	0	26.01942728	0	77.12456687	0	60.51815268	0
TCONS_00035058	0	0	3.19775855	0	0.769249163	0	0.718090788	0	0.641314144	0	0	0	0.642704724	0	0	0
TCONS_00035096	11.05547662	0	9.59327565	0	10.00023912	0	6.462817095	0	15.39153947	1.390979363	6.814611907	4.141645342	7.712456687	0	8.205851211	0
TCONS_00035128	63.56899057	0	52.36329626	0	83.07890965	0	60.31962622	1.517824443	105.1755197	0	93.54603617	5.522193789	66.19858657	0	80.51991501	2.943502054
TCONS_00035195	0	0	5.196357644	0	0	0	0	0	0	0	0	0	0	0	0	0
TCONS_00035237	0	2.562194166	0.399719819	5.784583023	0.769249163	4.467940743	2.154272365	7.589122214	1.282628289	0	0	0	0	0	0.512865701	13.24575924
TCONS_00035238	15.66192521	0	15.18935311	0	13.07723578	0	14.36181577	0	19.23942433	0	17.34628485	2.761096895	15.42491337	0	15.89883672	0
TCONS_00035246	83.83736438	64.05485414	83.94116194	73.03036066	106.1563845	96.80538276	95.50607485	139.6398487	84.01215291	79.28582372	76.81926149	158.7630714	88.05054718	81.59280231	114.3690513	79.47455546
TCONS_00035249	346.4049341	0	173.4784013	0	373.8550934	0	221.8900536	0	351.4401511	0	129.4776262	0	226.8747676	6.043911282	363.1089161	2.943502054
TCONS_00035268	4.606448592	0	0	0	2.30774749	0	1.436181577	0	5.771827299	0	1.85853052	0	2.570818896	0	2.051462803	0
TCONS_00035292	0	0	0.399719819	0	0.769249163	0	2.872363153	0	0.641314144	0	3.71706104	0	1.928114172	0	2.051462803	0
TCONS_00035293	0	0	2.398318913	0	1.538498327	0	3.590453942	0	1.923942433	0	2.478040693	0	1.928114172	0	2.564328504	0
TCONS_00035307	3.685158874	0	4.796637825	0	8.461740797	0	0.718090788	0	5.130513155	0	1.85853052	0	0	0	1.538597102	0
TCONS_00035315	13.81934578	0	1.199159456	0	20.00047825	0	10.77136183	1.517824443	16.67416775	0	3.71706104	0	7.712456687	0	15.38597102	0
TCONS_00035336	24.8748224	33.30852415	27.98038731	95.44561988	21.53897658	29.78627162	25.85126838	6.071297771	17.3154819	12.51881427	27.8779578	127.0104571	23.13737006	45.32933461	23.07895653	32.3785226
TCONS_00035337	45.1431962	47.40059207	55.16133499	68.6919234	40.0009565	49.14734817	39.49499336	25.80301553	34.6309638	33.38350472	25.39991711	45.55809876	57.84342515	30.21955641	26.66901644	52.98303698
TCONS_00035352	5.52773831	1.281097083	6.3955171	0	3.076996654	2.978627162	0	0	0	0	4.956081387	2.761096895	5.141637792	0	0.512865701	0
TCONS_00035353	1.842579437	0	3.597478369	1.446145756	3.076996654	0	6.462817095	0	3.847884866	1.390979363	4.336571213	0	3.856228344	0	4.102925606	0
TCONS_00035364	138.1934578	24.34084457	201.8585085	39.0459354	112.3103779	34.25421236	117.7668893	28.83866441	123.7736299	30.601546	154.2580332	40.03590497	151.6783148	24.17564513	131.2936194	45.62428184
TCONS_00035365	37.77287845	0	27.5806675	0	26.92372072	0	25.13317759	1.517824443	19.23942433	2.781958727	32.21452901	2.761096895	33.42064564	0	21.02749373	0
TCONS_00035371	1.842579437	0	4.796637825	0	4.61549498	0	2.154272365	0	2.565256578	0	3.71706104	0	5.784342515	0	4.615791306	0
TCONS_00035373	10.1341869	0	6.3955171	0.723072878	6.923242471	0	7.898998672	0	9.619712166	0	6.814611907	0	5.141637792	0	9.744448314	0
TCONS_00035382	0.921289718	0	2.398318913	0.723072878	3.846245817	0	3.590453942	0	3.847884866	0	1.85853052	0	0.642704724	0	2.564328504	0
TCONS_00035397	2.763869155	0	0.399719819	0	0.769249163	1.489313581	2.154272365	0	1.923942433	0	0	0	1.928114172	3.021955641	1.538597102	1.471751027
TCONS_00035423	27.63869155	1.281097083	13.19075402	1.446145756	39.23170733	7.446567905	47.39399203	7.589122214	30.78307893	20.86469045	10.53167295	2.761096895	11.56868503	3.021955641	26.66901644	8.830506163
TCONS_00035424	36.85158874	0	237.0338525	1.446145756	60.77068391	0	40.21308415	0	42.32673353	0	35.31207988	0	68.76940546	0	49.74797297	0
TCONS_00035435	0	0	1.199159456	0	0.769249163	0	0	0	0.641314144	0	2.478040693	0	0.642704724	0	1.025731401	0
TCONS_00035436	1.842579437	0	0.799439638	0	2.30774749	0	5.026635518	0	6.413141444	0	0	0	3.856228344	0	3.590059905	0
TCONS_00035437	6.449028029	0	1.998599094	0	2.30774749	0	2.154272365	0	2.565256578	0	0	0	3.21352362	0	2.564328504	0
TCONS_00035438	1.842579437	0	2.398318913	0	0.769249163	0	2.154272365	0	3.847884866	0	0	0	1.928114172	0	2.051462803	0
TCONS_00035440	4.606448592	0	5.995797282	0	6.153993307	0	7.898998672	0	4.489199011	0	10.53167295	0	4.498933068	0	4.102925606	0
TCONS_00035461	0.921289718	0	21.98459003	0	1.538498327	0	8.61708946	0	0	0	2.478040693	0	4.498933068	0	2.051462803	0
TCONS_00035479	0.921289718	0	2.398318913	0	4.61549498	0	2.872363153	0	1.923942433	0	0	0	4.498933068	0	0.512865701	0
TCONS_00035516	0.921289718	0	1.598879275	0	2.30774749	0	0	0	0	0	0	0	1.928114172	0	1.538597102	0
TCONS_00035519	152.0128035	58.93046581	130.3086609	5.784583023	165.3885701	69.9977383	131.4106143	45.53473328	239.85149	75.11288563	102.2191786	24.84987205	152.9637243	69.50497974	171.297144	79.47455546
TCONS_00035523	1.842579437	0	1.998599094	0	4.61549498	2.978627162	1.436181577	0	3.206570722	0	1.85853052	0	4.498933068	0	6.154388409	0
TCONS_00035547	2.763869155	0	0.399719819	0	3.076996654	0	5.744726307	0	1.282628289	0	1.85853052	0	0	0	4.615791306	0
TCONS_00035553	10.1341869	0	0	0	7.692491634	0	71.80907883	0	8.978398021	0	4.956081387	0	3.21352362	0	4.102925606	0
TCONS_00035567	0.921289718	0	3.997198188	1.446145756	1.538498327	0	1.436181577	0	3.847884866	0	0.619510173	0	0.642704724	0	1.538597102	1.471751027
TCONS_00035569	3.685158874	0	10.79243511	2.892291511	8.461740797	1.489313581	8.61708946	0	5.130513155	1.390979363	4.336571213	1.380548447	10.28327558	0	4.102925606	0
TCONS_00035586	1.842579437	0	0	0	0	0	2.154272365	0	8.978398021	0	6.814611907	0	0.642704724	0	2.051462803	0
TCONS_00035589	0	1.281097083	0.399719819	0	1.538498327	0	2.872363153	0	7.695769733	0	2.478040693	0	0.642704724	0	2.051462803	0
TCONS_00035592	2.763869155	0	0.399719819	0	3.076996654	0	0	0	0.641314144	0	0	0	3.856228344	0	1.538597102	0
TCONS_00035593	4.606448592	0	0.399719819	0	0.769249163	0	2.154272365	0	1.923942433	0	0	0	4.498933068	0	2.051462803	0
TCONS_00035606	2.763869155	0	3.597478369	0	0.769249163	0	0	0	4.489199011	0	0.619510173	0	1.285409448	0	2.051462803	0
TCONS_00035625	7.370317747	0	0	0	7.692491634	0	6.462817095	0	1.923942433	0	3.097550867	0	4.498933068	0	2.564328504	0
TCONS_00035626	17.50450465	0	7.594676557	0	18.46197992	0	18.6703605	0	14.75022532	0	7.43412208	0	15.42491337	12.08782256	11.28304542	0
TCONS_00035630	1.842579437	0	0.799439638	0	3.076996654	1.489313581	0	0	0.641314144	5.563917454	0	2.761096895	3.21352362	3.021955641	0.512865701	0
TCONS_00035635	0	0	0.799439638	0	1.538498327	0	0.718090788	0	0	0	3.097550867	0	1.285409448	0	1.025731401	0
TCONS_00035646	3.685158874	0	0.399719819	0	1.538498327	0	0.718090788	0	3.206570722	0	6.195101733	0	3.21352362	0	1.025731401	0
TCONS_00035647	1.842579437	0	0.399719819	0	0	0	0	0	0	0	4.956081387	0	1.928114172	0	1.025731401	0
TCONS_00035667	0.921289718	0	8.394116194	0.723072878	1.538498327	0	0	0	1.923942433	0	2.478040693	0	0.642704724	0	3.077194204	0
TCONS_00035686	14.74063549	0	21.98459003	0	15.38498327	0	15.79799734	1.517824443	5.771827299	0	21.06334589	0	12.85409448	3.021955641	13.33450822	0
TCONS_00035711	5.52773831	0	0.799439638	0	4.61549498	0	5.744726307	0	6.413141444	0	14.86824416	0	3.856228344	0	6.667254109	0
TCONS_00035713	0	1.281097083	0	0	3.846245817	0	2.154272365	0	6.413141444	1.390979363	4.956081387	0	0.642704724	0	4.615791306	0
TCONS_00035725	1.842579437	0	1.598879275	0.723072878	2.30774749	0	0.718090788	0	1.282628289	0	0.619510173	0	0.642704724	0	1.538597102	0
TCONS_00035726	0	0	0	0	1.538498327	0	2.154272365	0	1.282628289	0	0	0	0.642704724	0	1.025731401	0
TCONS_00035728	0.921289718	0	7.194956738	0.723072878	2.30774749	0	4.30854473	0	5.130513155	0	0.619510173	0	0	0	3.590059905	0
TCONS_00035730	3.685158874	0	2.398318913	0	0	0	2.154272365	0	0	0	0	0	0.642704724	0	0	0
TCONS_00035731	4.606448592	0	13.19075402	0.723072878	10.00023912	0	5.026635518	0	5.771827299	0	1.85853052	0	5.141637792	0	9.744448314	0
TCONS_00035732	3.685158874	3.843291249	0	0	0.769249163	0	2.872363153	0	3.206570722	0	1.239020347	0	0	3.021955641	1.025731401	1.471751027
TCONS_00035735	4.606448592	0	1.199159456	0	2.30774749	0	0.718090788	1.517824443	3.206570722	0	1.85853052	0	2.570818896	0	0.512865701	0
TCONS_00035736	0	0	0.399719819	0	1.538498327	0	0.718090788	0	1.282628289	0	0.619510173	0	1.928114172	0	0.512865701	0
TCONS_00035737	0	0	5.196357644	0	0	0	5.026635518	0	1.923942433	0	6.195101733	0	3.856228344	0	2.051462803	0
TCONS_00035763	12.89805606	17.93535916	9.59327565	13.0153118	17.69273076	26.80764446	19.38845129	42.4990844	17.3154819	29.21056663	19.82432555	31.75261429	17.35302755	18.13173385	19.48889663	29.43502054
TCONS_00035796	0.921289718	0	0.399719819	0	1.538498327	0	1.436181577	0	1.282628289	0	0.619510173	0	1.928114172	0	1.025731401	0
TCONS_00035811	0	1.281097083	3.19775855	0	0	1.489313581	0	1.517824443	1.923942433	0	0.619510173	1.380548447	0	0	1.025731401	2.943502054
TCONS_00035820	6.449028029	0	4.796637825	0	3.076996654	0	1.436181577	0	3.206570722	0	1.85853052	0	2.570818896	0	3.077194204	0
TCONS_00035821	1.842579437	0	2.798038731	0	0	0	0.718090788	0	2.565256578	0	3.097550867	0	5.141637792	0	0.512865701	0
TCONS_00035826	3.685158874	7.686582497	6.795236919	3.615364389	0.769249163	1.489313581	7.180907883	0	1.923942433	1.390979363	13.00971364	1.380548447	7.069751963	0	4.615791306	2.943502054
TCONS_00035851	0	8.96767958	2.798038731	3.615364389	0	2.978627162	0.718090788	0	0.641314144	2.781958727	0.619510173	0	0.642704724	3.021955641	0.512865701	1.471751027
TCONS_00035855	11.97676634	0	8.394116194	0	14.6157341	0	12.92563419	0	15.39153947	0	6.814611907	0	9.640570859	0	9.744448314	0
TCONS_00035904	0.921289718	1.281097083	8.793836013	5.784583023	0.769249163	1.489313581	1.436181577	4.553473328	2.565256578	2.781958727	3.71706104	0	3.21352362	3.021955641	2.564328504	2.943502054
TCONS_00035910	2.763869155	0	0	0	2.30774749	0	0	0	0.641314144	0	0	0	0.642704724	0	1.025731401	0
TCONS_00035931	0.921289718	0	1.598879275	0	0.769249163	0	2.154272365	0	4.489199011	0	1.85853052	0	0.642704724	0	1.538597102	0
TCONS_00035961	4.606448592	0	1.598879275	0	3.846245817	0	10.77136183	1.517824443	3.206570722	0	4.956081387	0	3.21352362	0	6.667254109	0
TCONS_00035966	21.18966352	58.93046581	56.76021427	169.9221263	36.92395984	74.46567905	22.26081444	235.2627886	33.98964965	93.19561735	26.01942728	84.21345528	28.92171258	60.43911282	38.97779325	79.47455546
TCONS_00035986	15.66192521	0	12.39131438	0	23.0774749	0	30.15981311	0	17.3154819	0	35.93159005	0	25.06548423	0	23.59182223	0
TCONS_00035989	7.370317747	0	0.399719819	0	0	0	7.898998672	0	1.282628289	0	16.72677468	0	0.642704724	0	2.564328504	0
TCONS_00035990	0.921289718	0	0	0	0.769249163	0	0	0	0	0	5.57559156	0	0.642704724	0	0	0
TCONS_00036008	2.763869155	7.686582497	2.798038731	2.169218634	2.30774749	10.42519507	5.026635518	7.589122214	10.90234045	4.17293809	8.673142427	13.80548447	5.784342515	3.021955641	4.615791306	0
TCONS_00036011	0	1.281097083	1.199159456	0	0	0	0.718090788	3.035648886	0.641314144	0	1.85853052	0	4.498933068	0	2.564328504	0
TCONS_00036025	0	0	2.798038731	0	0	0	6.462817095	0	0	0	0	0	0	0	0	0
TCONS_00036035	29.48127099	0	26.38150804	1.446145756	25.38522239	0	7.180907883	0	20.52205262	1.390979363	0	0	7.069751963	0	26.66901644	1.471751027
TCONS_00036036	0.921289718	0	0	0	2.30774749	0	0	0	1.282628289	0	0	0	0	0	2.564328504	0
TCONS_00036057	0.921289718	0	4.796637825	9.399947412	0.769249163	0	2.872363153	1.517824443	1.923942433	0	3.097550867	1.380548447	1.285409448	0	0.512865701	1.471751027
TCONS_00036065	0	0	0.399719819	0	1.538498327	0	22.26081444	0	0	0	5.57559156	0	1.928114172	0	0.512865701	0
TCONS_00036068	4.606448592	0	1.598879275	0	2.30774749	0	18.6703605	0	1.923942433	0	3.097550867	0	2.570818896	0	2.564328504	0
TCONS_00036127	74.62446719	0	62.75601155	2.169218634	67.69392638	0	56.72917228	0	57.07695885	0	67.52660889	0	138.1815156	0	75.391258	0
TCONS_00036162	1.842579437	2.562194166	3.997198188	0	10.00023912	0	2.872363153	0	0.641314144	0	1.239020347	0	7.069751963	0	6.667254109	0
TCONS_00036211	0	0	2.398318913	0	0	0	1.436181577	0	2.565256578	0	2.478040693	0	3.856228344	0	2.051462803	0
TCONS_00036212	3.685158874	0	2.398318913	0	7.692491634	0	0.718090788	0	2.565256578	0	0.619510173	0	5.784342515	0	5.641522708	0
TCONS_00036215	2.763869155	0	1.998599094	0	3.846245817	0	3.590453942	3.035648886	7.054455588	0	0.619510173	0	3.21352362	0	3.077194204	2.943502054
TCONS_00036216	4.606448592	0	1.598879275	0	1.538498327	0	3.590453942	0	1.923942433	0	6.814611907	0	3.856228344	0	4.615791306	0
TCONS_00036218	1.842579437	1.281097083	3.597478369	0.723072878	1.538498327	0	4.30854473	0	0	4.17293809	1.85853052	0	3.21352362	0	2.051462803	0
TCONS_00036230	0.921289718	0	1.199159456	0.723072878	0	0	0	0	0.641314144	0	1.239020347	2.761096895	0.642704724	0	0	0
TCONS_00036234	0.921289718	0	0	0	1.538498327	0	2.154272365	0	3.206570722	0	1.239020347	0	0.642704724	0	2.051462803	0
TCONS_00036243	0	0	0.399719819	0	1.538498327	0	0.718090788	0	2.565256578	0	1.239020347	0	5.141637792	0	2.051462803	0
TCONS_00036245	4.606448592	10.24877666	2.398318913	2.169218634	12.30798661	8.935881486	5.744726307	10.6247711	3.206570722	0	2.478040693	2.761096895	2.570818896	3.021955641	7.18011981	10.30225719
TCONS_00036266	12.89805606	0	9.193555832	0	19.23122909	0	12.92563419	0	23.72862334	0	22.92187641	0	25.06548423	0	26.15615074	0
TCONS_00036267	1.842579437	0	1.998599094	0	3.076996654	0	0.718090788	0	1.923942433	0	3.71706104	2.761096895	0.642704724	0	3.077194204	0
TCONS_00036280	12.89805606	0	24.38290894	0	14.6157341	0	17.23417892	0	17.95679604	0	10.53167295	0	7.712456687	0	10.77017971	0
TCONS_00036284	7.370317747	0	0.799439638	0	12.30798661	0	22.97890523	0	32.70702136	2.781958727	48.94130369	0	8.997866135	0	9.231582613	0
TCONS_00036286	8.291607466	0	5.596077463	0	6.923242471	0	2.872363153	0	4.489199011	0	8.673142427	0	5.141637792	0	3.077194204	2.943502054
TCONS_00036291	2.763869155	0	3.997198188	0	0	0	0.718090788	0	1.282628289	0	0.619510173	0	4.498933068	0	1.538597102	0
TCONS_00036293	9.212897184	0	1.998599094	0	1.538498327	0	0	0	9.619712166	0	22.30236624	2.761096895	12.85409448	0	1.538597102	0
TCONS_00036306	248.748224	5.124388331	73.14872683	2.892291511	293.0839313	10.42519507	87.60707618	1.517824443	214.8402384	11.12783491	141.2483195	0	196.6676455	0	276.9474784	1.471751027
TCONS_00036307	11.97676634	1.281097083	2.398318913	0	12.30798661	0	0.718090788	0	12.18496874	0	4.956081387	0	16.0676181	0	17.43743382	0
TCONS_00036316	0.921289718	1.281097083	9.992995469	0	4.61549498	0	0.718090788	0	1.923942433	0	0.619510173	0	6.427047239	0	4.102925606	0
TCONS_00036325	0.921289718	2.562194166	1.598879275	0	0.769249163	0	1.436181577	0	0	1.390979363	2.478040693	5.522193789	0.642704724	0	2.051462803	4.415253081
TCONS_00036358	3.685158874	0	1.598879275	0	3.076996654	0	0.718090788	0	0	0	0.619510173	0	3.21352362	0	3.590059905	0
TCONS_00036379	38.69416817	0	59.15853318	0	20.00047825	0	25.85126838	0	30.78307893	0	27.25844763	0	33.42064564	0	29.23334494	0
TCONS_00036429	23.03224296	7.686582497	20.78543058	3.615364389	23.0774749	1.489313581	17.23417892	0	33.98964965	0	13.62922381	6.902742236	21.20925589	3.021955641	19.48889663	0
TCONS_00036460	41.45803733	84.55240747	11.99159456	10.12302029	53.07819227	65.52979756	48.83017361	142.6754976	64.77272858	73.72190626	22.30236624	92.49674597	43.0612165	45.32933461	54.87662998	89.77681265
TCONS_00036513	1.842579437	0	2.398318913	1.446145756	1.538498327	1.489313581	2.872363153	1.517824443	2.565256578	2.781958727	7.43412208	0	0.642704724	0	5.128657007	0
TCONS_00036550	2.763869155	0	0	0	2.30774749	0	6.462817095	0	2.565256578	0	2.478040693	0	1.928114172	0	3.077194204	0
TCONS_00036553	0.921289718	0	0.399719819	0	2.30774749	0	0	0	1.282628289	0	1.239020347	0	0.642704724	0	2.051462803	0
TCONS_00036561	0	0	63.15573137	2.169218634	0	0	0	0	0	0	0	0	1.285409448	0	0	0
TCONS_00036567	0.921289718	0	2.798038731	0	3.076996654	1.489313581	2.154272365	0	2.565256578	0	5.57559156	4.141645342	2.570818896	21.15368949	3.077194204	0
TCONS_00036591	0	0	4.396918006	0	3.846245817	0	2.154272365	0	1.923942433	0	0.619510173	0	0	0	4.102925606	0
TCONS_00036602	11.05547662	0	5.196357644	1.446145756	6.153993307	0	14.36181577	0	10.90234045	0	5.57559156	2.761096895	10.28327558	0	3.077194204	0
TCONS_00036631	49.74964479	1.281097083	19.1865513	2.169218634	42.30870399	1.489313581	22.97890523	0	32.06570722	0	19.20481537	0	40.49039761	3.021955641	38.97779325	2.943502054
TCONS_00036697	0.921289718	0	1.998599094	0	0.769249163	0	0	0	0.641314144	0	0	0	0.642704724	0	1.538597102	0
TCONS_00036703	5.52773831	0	11.19215493	2.892291511	6.153993307	0	0.718090788	0	5.771827299	0	1.85853052	0	4.498933068	0	3.590059905	0
TCONS_00036719	3.685158874	0	3.19775855	0	7.692491634	0	0.718090788	0	4.489199011	0	3.71706104	0	5.141637792	0	9.231582613	0
TCONS_00036787	9.212897184	15.37316499	4.796637825	12.29223892	4.61549498	25.31833088	6.462817095	15.17824443	5.130513155	4.17293809	1.85853052	16.56658137	5.141637792	24.17564513	2.051462803	25.01976746
TCONS_00036801	10.1341869	0	12.39131438	1.446145756	13.84648494	0	0.718090788	0	7.695769733	1.390979363	4.956081387	0	20.56655117	0	13.84737392	4.415253081
TCONS_00036841	83.83736438	0	44.7686197	0	125.3876136	2.978627162	53.13871834	0	109.0234045	0	60.71199699	2.761096895	70.05481491	0	102.5731401	0
TCONS_00036878	190.7069717	2.562194166	525.6315617	34.70749814	120.7721187	1.489313581	91.19753012	0	185.9811019	0	109.6533007	12.42493603	178.0292085	6.043911282	64.10821259	5.887004109
TCONS_00036902	18.42579437	0	0.799439638	0	36.92395984	0	7.898998672	0	30.78307893	2.781958727	43.36571213	2.761096895	36.63416926	0	23.59182223	0
TCONS_00036906	66.33285973	11.52987375	67.95236919	5.061510145	56.92443809	1.489313581	65.34626174	6.071297771	40.4027911	5.563917454	42.74620196	0	49.48826374	12.08782256	49.23510727	2.943502054
TCONS_00036923	3.685158874	0	0	0	4.61549498	0	0.718090788	0	3.847884866	0	0	0	1.928114172	0	4.615791306	0
