LncRNAs	LncRNA1_id	Region	Organism
TCONS_00047464	pan_TCONS_00047464	HIP vs CB	Chimp
TCONS_00047480	pan_TCONS_00047480	HIP vs CB	Chimp
TCONS_00047501	pan_TCONS_00047501	HIP vs CB	Chimp
TCONS_00047503	pan_TCONS_00047503	HIP vs CB	Chimp
TCONS_00047524	pan_TCONS_00047524	HIP vs CB	Chimp
TCONS_00047555	pan_TCONS_00047555	HIP vs CB	Chimp
TCONS_00047615	pan_TCONS_00047615	HIP vs CB	Chimp
TCONS_00047812	pan_TCONS_00047812	HIP vs CB	Chimp
TCONS_00047827	pan_TCONS_00047827	HIP vs CB	Chimp
TCONS_00047966	pan_TCONS_00047966	HIP vs CB	Chimp
TCONS_00048024	pan_TCONS_00048024	HIP vs CB	Chimp
TCONS_00048035	pan_TCONS_00048035	HIP vs CB	Chimp
TCONS_00048166	pan_TCONS_00048166	HIP vs CB	Chimp
TCONS_00048182	pan_TCONS_00048182	HIP vs CB	Chimp
TCONS_00048183	pan_TCONS_00048183	HIP vs CB	Chimp
TCONS_00048198	pan_TCONS_00048198	HIP vs CB	Chimp
TCONS_00048276	pan_TCONS_00048276	HIP vs CB	Chimp
TCONS_00048299	pan_TCONS_00048299	HIP vs CB	Chimp
TCONS_00048339	pan_TCONS_00048339	HIP vs CB	Chimp
TCONS_00048367	pan_TCONS_00048367	HIP vs CB	Chimp
TCONS_00048379	pan_TCONS_00048379	HIP vs CB	Chimp
TCONS_00048429	pan_TCONS_00048429	HIP vs CB	Chimp
TCONS_00048430	pan_TCONS_00048430	HIP vs CB	Chimp
TCONS_00048450	pan_TCONS_00048450	HIP vs CB	Chimp
TCONS_00048467	pan_TCONS_00048467	HIP vs CB	Chimp
TCONS_00048515	pan_TCONS_00048515	HIP vs CB	Chimp
TCONS_00048567	pan_TCONS_00048567	HIP vs CB	Chimp
TCONS_00048572	pan_TCONS_00048572	HIP vs CB	Chimp
TCONS_00048574	pan_TCONS_00048574	HIP vs CB	Chimp
TCONS_00048576	pan_TCONS_00048576	HIP vs CB	Chimp
TCONS_00048655	pan_TCONS_00048655	HIP vs CB	Chimp
TCONS_00048669	pan_TCONS_00048669	HIP vs CB	Chimp
TCONS_00048696	pan_TCONS_00048696	HIP vs CB	Chimp
TCONS_00048721	pan_TCONS_00048721	HIP vs CB	Chimp
TCONS_00048729	pan_TCONS_00048729	HIP vs CB	Chimp
TCONS_00048745	pan_TCONS_00048745	HIP vs CB	Chimp
TCONS_00048762	pan_TCONS_00048762	HIP vs CB	Chimp
TCONS_00048763	pan_TCONS_00048763	HIP vs CB	Chimp
TCONS_00048796	pan_TCONS_00048796	HIP vs CB	Chimp
TCONS_00048882	pan_TCONS_00048882	HIP vs CB	Chimp
TCONS_00048928	pan_TCONS_00048928	HIP vs CB	Chimp
TCONS_00048985	pan_TCONS_00048985	HIP vs CB	Chimp
TCONS_00049092	pan_TCONS_00049092	HIP vs CB	Chimp
TCONS_00049125	pan_TCONS_00049125	HIP vs CB	Chimp
TCONS_00049132	pan_TCONS_00049132	HIP vs CB	Chimp
TCONS_00049142	pan_TCONS_00049142	HIP vs CB	Chimp
TCONS_00049187	pan_TCONS_00049187	HIP vs CB	Chimp
TCONS_00049201	pan_TCONS_00049201	HIP vs CB	Chimp
TCONS_00049235	pan_TCONS_00049235	HIP vs CB	Chimp
TCONS_00049277	pan_TCONS_00049277	HIP vs CB	Chimp
TCONS_00049301	pan_TCONS_00049301	HIP vs CB	Chimp
TCONS_00049393	pan_TCONS_00049393	HIP vs CB	Chimp
TCONS_00049399	pan_TCONS_00049399	HIP vs CB	Chimp
TCONS_00049400	pan_TCONS_00049400	HIP vs CB	Chimp
TCONS_00049409	pan_TCONS_00049409	HIP vs CB	Chimp
TCONS_00049442	pan_TCONS_00049442	HIP vs CB	Chimp
TCONS_00049477	pan_TCONS_00049477	HIP vs CB	Chimp
TCONS_00049479	pan_TCONS_00049479	HIP vs CB	Chimp
TCONS_00049502	pan_TCONS_00049502	HIP vs CB	Chimp
TCONS_00049543	pan_TCONS_00049543	HIP vs CB	Chimp
TCONS_00049549	pan_TCONS_00049549	HIP vs CB	Chimp
TCONS_00049562	pan_TCONS_00049562	HIP vs CB	Chimp
TCONS_00049619	pan_TCONS_00049619	HIP vs CB	Chimp
TCONS_00049752	pan_TCONS_00049752	HIP vs CB	Chimp
TCONS_00049774	pan_TCONS_00049774	HIP vs CB	Chimp
TCONS_00049809	pan_TCONS_00049809	HIP vs CB	Chimp
TCONS_00049818	pan_TCONS_00049818	HIP vs CB	Chimp
TCONS_00049819	pan_TCONS_00049819	HIP vs CB	Chimp
TCONS_00049821	pan_TCONS_00049821	HIP vs CB	Chimp
TCONS_00049851	pan_TCONS_00049851	HIP vs CB	Chimp
TCONS_00049852	pan_TCONS_00049852	HIP vs CB	Chimp
TCONS_00049854	pan_TCONS_00049854	HIP vs CB	Chimp
TCONS_00049865	pan_TCONS_00049865	HIP vs CB	Chimp
TCONS_00049866	pan_TCONS_00049866	HIP vs CB	Chimp
TCONS_00049868	pan_TCONS_00049868	HIP vs CB	Chimp
TCONS_00049880	pan_TCONS_00049880	HIP vs CB	Chimp
TCONS_00049894	pan_TCONS_00049894	HIP vs CB	Chimp
TCONS_00049926	pan_TCONS_00049926	HIP vs CB	Chimp
TCONS_00049963	pan_TCONS_00049963	HIP vs CB	Chimp
TCONS_00049967	pan_TCONS_00049967	HIP vs CB	Chimp
TCONS_00049969	pan_TCONS_00049969	HIP vs CB	Chimp
TCONS_00049987	pan_TCONS_00049987	HIP vs CB	Chimp
TCONS_00049990	pan_TCONS_00049990	HIP vs CB	Chimp
TCONS_00050005	pan_TCONS_00050005	HIP vs CB	Chimp
TCONS_00050021	pan_TCONS_00050021	HIP vs CB	Chimp
TCONS_00050079	pan_TCONS_00050079	HIP vs CB	Chimp
TCONS_00050162	pan_TCONS_00050162	HIP vs CB	Chimp
TCONS_00050208	pan_TCONS_00050208	HIP vs CB	Chimp
TCONS_00050261	pan_TCONS_00050261	HIP vs CB	Chimp
TCONS_00050365	pan_TCONS_00050365	HIP vs CB	Chimp
TCONS_00050367	pan_TCONS_00050367	HIP vs CB	Chimp
TCONS_00050368	pan_TCONS_00050368	HIP vs CB	Chimp
TCONS_00050373	pan_TCONS_00050373	HIP vs CB	Chimp
TCONS_00050452	pan_TCONS_00050452	HIP vs CB	Chimp
TCONS_00050529	pan_TCONS_00050529	HIP vs CB	Chimp
TCONS_00050576	pan_TCONS_00050576	HIP vs CB	Chimp
TCONS_00050653	pan_TCONS_00050653	HIP vs CB	Chimp
TCONS_00050888	pan_TCONS_00050888	HIP vs CB	Chimp
TCONS_00051221	pan_TCONS_00051221	HIP vs CB	Chimp
TCONS_00051272	pan_TCONS_00051272	HIP vs CB	Chimp
TCONS_00051296	pan_TCONS_00051296	HIP vs CB	Chimp
TCONS_00051297	pan_TCONS_00051297	HIP vs CB	Chimp
TCONS_00051385	pan_TCONS_00051385	HIP vs CB	Chimp
TCONS_00051421	pan_TCONS_00051421	HIP vs CB	Chimp
TCONS_00051451	pan_TCONS_00051451	HIP vs CB	Chimp
TCONS_00051521	pan_TCONS_00051521	HIP vs CB	Chimp
TCONS_00051525	pan_TCONS_00051525	HIP vs CB	Chimp
TCONS_00051543	pan_TCONS_00051543	HIP vs CB	Chimp
TCONS_00051558	pan_TCONS_00051558	HIP vs CB	Chimp
TCONS_00051588	pan_TCONS_00051588	HIP vs CB	Chimp
TCONS_00051678	pan_TCONS_00051678	HIP vs CB	Chimp
TCONS_00051680	pan_TCONS_00051680	HIP vs CB	Chimp
TCONS_00051791	pan_TCONS_00051791	HIP vs CB	Chimp
TCONS_00051798	pan_TCONS_00051798	HIP vs CB	Chimp
TCONS_00052010	pan_TCONS_00052010	HIP vs CB	Chimp
TCONS_00052094	pan_TCONS_00052094	HIP vs CB	Chimp
TCONS_00052183	pan_TCONS_00052183	HIP vs CB	Chimp
TCONS_00052204	pan_TCONS_00052204	HIP vs CB	Chimp
TCONS_00052233	pan_TCONS_00052233	HIP vs CB	Chimp
TCONS_00052247	pan_TCONS_00052247	HIP vs CB	Chimp
TCONS_00052276	pan_TCONS_00052276	HIP vs CB	Chimp
TCONS_00052336	pan_TCONS_00052336	HIP vs CB	Chimp
TCONS_00052341	pan_TCONS_00052341	HIP vs CB	Chimp
TCONS_00052486	pan_TCONS_00052486	HIP vs CB	Chimp
TCONS_00052488	pan_TCONS_00052488	HIP vs CB	Chimp
TCONS_00052637	pan_TCONS_00052637	HIP vs CB	Chimp
TCONS_00052661	pan_TCONS_00052661	HIP vs CB	Chimp
TCONS_00052774	pan_TCONS_00052774	HIP vs CB	Chimp
TCONS_00052786	pan_TCONS_00052786	HIP vs CB	Chimp
TCONS_00052844	pan_TCONS_00052844	HIP vs CB	Chimp
TCONS_00052848	pan_TCONS_00052848	HIP vs CB	Chimp
TCONS_00052885	pan_TCONS_00052885	HIP vs CB	Chimp
TCONS_00052985	pan_TCONS_00052985	HIP vs CB	Chimp
TCONS_00052986	pan_TCONS_00052986	HIP vs CB	Chimp
TCONS_00053182	pan_TCONS_00053182	HIP vs CB	Chimp
TCONS_00053195	pan_TCONS_00053195	HIP vs CB	Chimp
TCONS_00053207	pan_TCONS_00053207	HIP vs CB	Chimp
TCONS_00053226	pan_TCONS_00053226	HIP vs CB	Chimp
TCONS_00053301	pan_TCONS_00053301	HIP vs CB	Chimp
TCONS_00053317	pan_TCONS_00053317	HIP vs CB	Chimp
TCONS_00053318	pan_TCONS_00053318	HIP vs CB	Chimp
TCONS_00053333	pan_TCONS_00053333	HIP vs CB	Chimp
TCONS_00053448	pan_TCONS_00053448	HIP vs CB	Chimp
TCONS_00053520	pan_TCONS_00053520	HIP vs CB	Chimp
TCONS_00053573	pan_TCONS_00053573	HIP vs CB	Chimp
TCONS_00053583	pan_TCONS_00053583	HIP vs CB	Chimp
TCONS_00053605	pan_TCONS_00053605	HIP vs CB	Chimp
TCONS_00053616	pan_TCONS_00053616	HIP vs CB	Chimp
TCONS_00053643	pan_TCONS_00053643	HIP vs CB	Chimp
TCONS_00053647	pan_TCONS_00053647	HIP vs CB	Chimp
TCONS_00053842	pan_TCONS_00053842	HIP vs CB	Chimp
TCONS_00053865	pan_TCONS_00053865	HIP vs CB	Chimp
TCONS_00053881	pan_TCONS_00053881	HIP vs CB	Chimp
TCONS_00053912	pan_TCONS_00053912	HIP vs CB	Chimp
TCONS_00053946	pan_TCONS_00053946	HIP vs CB	Chimp
TCONS_00053993	pan_TCONS_00053993	HIP vs CB	Chimp
TCONS_00053999	pan_TCONS_00053999	HIP vs CB	Chimp
TCONS_00054084	pan_TCONS_00054084	HIP vs CB	Chimp
TCONS_00054151	pan_TCONS_00054151	HIP vs CB	Chimp
TCONS_00054200	pan_TCONS_00054200	HIP vs CB	Chimp
TCONS_00054238	pan_TCONS_00054238	HIP vs CB	Chimp
TCONS_00000502	pan_TCONS_00000502	HIP vs DPFC	Chimp
TCONS_00000834	pan_TCONS_00000834	HIP vs DPFC	Chimp
TCONS_00004302	pan_TCONS_00004302	HIP vs DPFC	Chimp
TCONS_00005067	pan_TCONS_00005067	HIP vs DPFC	Chimp
TCONS_00005862	pan_TCONS_00005862	HIP vs DPFC	Chimp
TCONS_00006216	pan_TCONS_00006216	HIP vs DPFC	Chimp
TCONS_00006217	pan_TCONS_00006217	HIP vs DPFC	Chimp
TCONS_00010141	pan_TCONS_00010141	HIP vs DPFC	Chimp
TCONS_00010290	pan_TCONS_00010290	HIP vs DPFC	Chimp
TCONS_00011302	pan_TCONS_00011302	HIP vs DPFC	Chimp
TCONS_00011869	pan_TCONS_00011869	HIP vs DPFC	Chimp
TCONS_00012673	pan_TCONS_00012673	HIP vs DPFC	Chimp
TCONS_00013087	pan_TCONS_00013087	HIP vs DPFC	Chimp
TCONS_00015798	pan_TCONS_00015798	HIP vs DPFC	Chimp
TCONS_00016962	pan_TCONS_00016962	HIP vs DPFC	Chimp
TCONS_00020327	pan_TCONS_00020327	HIP vs DPFC	Chimp
TCONS_00022432	pan_TCONS_00022432	HIP vs DPFC	Chimp
TCONS_00023482	pan_TCONS_00023482	HIP vs DPFC	Chimp
TCONS_00024016	pan_TCONS_00024016	HIP vs DPFC	Chimp
TCONS_00024556	pan_TCONS_00024556	HIP vs DPFC	Chimp
TCONS_00027598	pan_TCONS_00027598	HIP vs DPFC	Chimp
TCONS_00028012	pan_TCONS_00028012	HIP vs DPFC	Chimp
TCONS_00029183	pan_TCONS_00029183	HIP vs DPFC	Chimp
TCONS_00030089	pan_TCONS_00030089	HIP vs DPFC	Chimp
TCONS_00030095	pan_TCONS_00030095	HIP vs DPFC	Chimp
TCONS_00031407	pan_TCONS_00031407	HIP vs DPFC	Chimp
TCONS_00036190	pan_TCONS_00036190	HIP vs DPFC	Chimp
TCONS_00036844	pan_TCONS_00036844	HIP vs DPFC	Chimp
TCONS_00037384	pan_TCONS_00037384	HIP vs DPFC	Chimp
TCONS_00037898	pan_TCONS_00037898	HIP vs DPFC	Chimp
TCONS_00038352	pan_TCONS_00038352	HIP vs DPFC	Chimp
TCONS_00038853	pan_TCONS_00038853	HIP vs DPFC	Chimp
TCONS_00038991	pan_TCONS_00038991	HIP vs DPFC	Chimp
TCONS_00039781	pan_TCONS_00039781	HIP vs DPFC	Chimp
TCONS_00039866	pan_TCONS_00039866	HIP vs DPFC	Chimp
TCONS_00040572	pan_TCONS_00040572	HIP vs DPFC	Chimp
TCONS_00041182	pan_TCONS_00041182	HIP vs DPFC	Chimp
TCONS_00041936	pan_TCONS_00041936	HIP vs DPFC	Chimp
TCONS_00042177	pan_TCONS_00042177	HIP vs DPFC	Chimp
TCONS_00042179	pan_TCONS_00042179	HIP vs DPFC	Chimp
TCONS_00045441	pan_TCONS_00045441	HIP vs DPFC	Chimp
TCONS_00047792	pan_TCONS_00047792	HIP vs DPFC	Chimp
TCONS_00048220	pan_TCONS_00048220	HIP vs DPFC	Chimp
TCONS_00049000	pan_TCONS_00049000	HIP vs DPFC	Chimp
TCONS_00049201	pan_TCONS_00049201	HIP vs DPFC	Chimp
TCONS_00053448	pan_TCONS_00053448	HIP vs DPFC	Chimp
TCONS_00053573	pan_TCONS_00053573	HIP vs DPFC	Chimp
TCONS_00000502	pan_TCONS_00000502	HIP vs PMC	Chimp
TCONS_00004302	pan_TCONS_00004302	HIP vs PMC	Chimp
TCONS_00005862	pan_TCONS_00005862	HIP vs PMC	Chimp
TCONS_00006217	pan_TCONS_00006217	HIP vs PMC	Chimp
TCONS_00010290	pan_TCONS_00010290	HIP vs PMC	Chimp
TCONS_00011302	pan_TCONS_00011302	HIP vs PMC	Chimp
TCONS_00012673	pan_TCONS_00012673	HIP vs PMC	Chimp
TCONS_00013087	pan_TCONS_00013087	HIP vs PMC	Chimp
TCONS_00015798	pan_TCONS_00015798	HIP vs PMC	Chimp
TCONS_00020327	pan_TCONS_00020327	HIP vs PMC	Chimp
TCONS_00027818	pan_TCONS_00027818	HIP vs PMC	Chimp
TCONS_00028514	pan_TCONS_00028514	HIP vs PMC	Chimp
TCONS_00030089	pan_TCONS_00030089	HIP vs PMC	Chimp
TCONS_00030095	pan_TCONS_00030095	HIP vs PMC	Chimp
TCONS_00037898	pan_TCONS_00037898	HIP vs PMC	Chimp
TCONS_00038352	pan_TCONS_00038352	HIP vs PMC	Chimp
TCONS_00038853	pan_TCONS_00038853	HIP vs PMC	Chimp
TCONS_00039866	pan_TCONS_00039866	HIP vs PMC	Chimp
TCONS_00040572	pan_TCONS_00040572	HIP vs PMC	Chimp
TCONS_00041182	pan_TCONS_00041182	HIP vs PMC	Chimp
TCONS_00046610	pan_TCONS_00046610	HIP vs PMC	Chimp
TCONS_00047792	pan_TCONS_00047792	HIP vs PMC	Chimp
TCONS_00048220	pan_TCONS_00048220	HIP vs PMC	Chimp
TCONS_00049000	pan_TCONS_00049000	HIP vs PMC	Chimp
TCONS_00049201	pan_TCONS_00049201	HIP vs PMC	Chimp
TCONS_00049854	pan_TCONS_00049854	HIP vs PMC	Chimp
TCONS_00051521	pan_TCONS_00051521	HIP vs PMC	Chimp
TCONS_00053448	pan_TCONS_00053448	HIP vs PMC	Chimp
TCONS_00000502	pan_TCONS_00000502	HIP vs STR	Chimp
TCONS_00001117	pan_TCONS_00001117	HIP vs STR	Chimp
TCONS_00001783	pan_TCONS_00001783	HIP vs STR	Chimp
TCONS_00002411	pan_TCONS_00002411	HIP vs STR	Chimp
TCONS_00005862	pan_TCONS_00005862	HIP vs STR	Chimp
TCONS_00006018	pan_TCONS_00006018	HIP vs STR	Chimp
TCONS_00006020	pan_TCONS_00006020	HIP vs STR	Chimp
TCONS_00007583	pan_TCONS_00007583	HIP vs STR	Chimp
TCONS_00010290	pan_TCONS_00010290	HIP vs STR	Chimp
TCONS_00011054	pan_TCONS_00011054	HIP vs STR	Chimp
TCONS_00012070	pan_TCONS_00012070	HIP vs STR	Chimp
TCONS_00014313	pan_TCONS_00014313	HIP vs STR	Chimp
TCONS_00015478	pan_TCONS_00015478	HIP vs STR	Chimp
TCONS_00016782	pan_TCONS_00016782	HIP vs STR	Chimp
TCONS_00018103	pan_TCONS_00018103	HIP vs STR	Chimp
TCONS_00020522	pan_TCONS_00020522	HIP vs STR	Chimp
TCONS_00022778	pan_TCONS_00022778	HIP vs STR	Chimp
TCONS_00023433	pan_TCONS_00023433	HIP vs STR	Chimp
TCONS_00029757	pan_TCONS_00029757	HIP vs STR	Chimp
TCONS_00030433	pan_TCONS_00030433	HIP vs STR	Chimp
TCONS_00033510	pan_TCONS_00033510	HIP vs STR	Chimp
TCONS_00037788	pan_TCONS_00037788	HIP vs STR	Chimp
TCONS_00038488	pan_TCONS_00038488	HIP vs STR	Chimp
TCONS_00041318	pan_TCONS_00041318	HIP vs STR	Chimp
TCONS_00041750	pan_TCONS_00041750	HIP vs STR	Chimp
TCONS_00044212	pan_TCONS_00044212	HIP vs STR	Chimp
TCONS_00044213	pan_TCONS_00044213	HIP vs STR	Chimp
TCONS_00044214	pan_TCONS_00044214	HIP vs STR	Chimp
TCONS_00044580	pan_TCONS_00044580	HIP vs STR	Chimp
TCONS_00046608	pan_TCONS_00046608	HIP vs STR	Chimp
TCONS_00047804	pan_TCONS_00047804	HIP vs STR	Chimp
TCONS_00048183	pan_TCONS_00048183	HIP vs STR	Chimp
TCONS_00048882	pan_TCONS_00048882	HIP vs STR	Chimp
TCONS_00049542	pan_TCONS_00049542	HIP vs STR	Chimp
TCONS_00050248	pan_TCONS_00050248	HIP vs STR	Chimp
TCONS_00051221	pan_TCONS_00051221	HIP vs STR	Chimp
TCONS_00053589	pan_TCONS_00053589	HIP vs STR	Chimp
TCONS_00000477	pan_TCONS_00000477	HIP vs V1C	Chimp
TCONS_00000502	pan_TCONS_00000502	HIP vs V1C	Chimp
TCONS_00000956	pan_TCONS_00000956	HIP vs V1C	Chimp
TCONS_00000958	pan_TCONS_00000958	HIP vs V1C	Chimp
TCONS_00001783	pan_TCONS_00001783	HIP vs V1C	Chimp
TCONS_00004500	pan_TCONS_00004500	HIP vs V1C	Chimp
TCONS_00004566	pan_TCONS_00004566	HIP vs V1C	Chimp
TCONS_00004588	pan_TCONS_00004588	HIP vs V1C	Chimp
TCONS_00005862	pan_TCONS_00005862	HIP vs V1C	Chimp
TCONS_00006018	pan_TCONS_00006018	HIP vs V1C	Chimp
TCONS_00006020	pan_TCONS_00006020	HIP vs V1C	Chimp
TCONS_00006022	pan_TCONS_00006022	HIP vs V1C	Chimp
TCONS_00006091	pan_TCONS_00006091	HIP vs V1C	Chimp
TCONS_00006217	pan_TCONS_00006217	HIP vs V1C	Chimp
TCONS_00006621	pan_TCONS_00006621	HIP vs V1C	Chimp
TCONS_00006643	pan_TCONS_00006643	HIP vs V1C	Chimp
TCONS_00006644	pan_TCONS_00006644	HIP vs V1C	Chimp
TCONS_00007046	pan_TCONS_00007046	HIP vs V1C	Chimp
TCONS_00007072	pan_TCONS_00007072	HIP vs V1C	Chimp
TCONS_00007659	pan_TCONS_00007659	HIP vs V1C	Chimp
TCONS_00008416	pan_TCONS_00008416	HIP vs V1C	Chimp
TCONS_00008683	pan_TCONS_00008683	HIP vs V1C	Chimp
TCONS_00009100	pan_TCONS_00009100	HIP vs V1C	Chimp
TCONS_00010141	pan_TCONS_00010141	HIP vs V1C	Chimp
TCONS_00010290	pan_TCONS_00010290	HIP vs V1C	Chimp
TCONS_00011302	pan_TCONS_00011302	HIP vs V1C	Chimp
TCONS_00011309	pan_TCONS_00011309	HIP vs V1C	Chimp
TCONS_00011699	pan_TCONS_00011699	HIP vs V1C	Chimp
TCONS_00011869	pan_TCONS_00011869	HIP vs V1C	Chimp
TCONS_00012204	pan_TCONS_00012204	HIP vs V1C	Chimp
TCONS_00012206	pan_TCONS_00012206	HIP vs V1C	Chimp
TCONS_00012465	pan_TCONS_00012465	HIP vs V1C	Chimp
TCONS_00012562	pan_TCONS_00012562	HIP vs V1C	Chimp
TCONS_00012665	pan_TCONS_00012665	HIP vs V1C	Chimp
TCONS_00012673	pan_TCONS_00012673	HIP vs V1C	Chimp
TCONS_00012931	pan_TCONS_00012931	HIP vs V1C	Chimp
TCONS_00013065	pan_TCONS_00013065	HIP vs V1C	Chimp
TCONS_00013272	pan_TCONS_00013272	HIP vs V1C	Chimp
TCONS_00013320	pan_TCONS_00013320	HIP vs V1C	Chimp
TCONS_00014803	pan_TCONS_00014803	HIP vs V1C	Chimp
TCONS_00015121	pan_TCONS_00015121	HIP vs V1C	Chimp
TCONS_00015798	pan_TCONS_00015798	HIP vs V1C	Chimp
TCONS_00015967	pan_TCONS_00015967	HIP vs V1C	Chimp
TCONS_00017572	pan_TCONS_00017572	HIP vs V1C	Chimp
TCONS_00018126	pan_TCONS_00018126	HIP vs V1C	Chimp
TCONS_00018242	pan_TCONS_00018242	HIP vs V1C	Chimp
TCONS_00018940	pan_TCONS_00018940	HIP vs V1C	Chimp
TCONS_00020024	pan_TCONS_00020024	HIP vs V1C	Chimp
TCONS_00020296	pan_TCONS_00020296	HIP vs V1C	Chimp
TCONS_00020327	pan_TCONS_00020327	HIP vs V1C	Chimp
TCONS_00021367	pan_TCONS_00021367	HIP vs V1C	Chimp
TCONS_00022304	pan_TCONS_00022304	HIP vs V1C	Chimp
TCONS_00023215	pan_TCONS_00023215	HIP vs V1C	Chimp
TCONS_00023479	pan_TCONS_00023479	HIP vs V1C	Chimp
TCONS_00023482	pan_TCONS_00023482	HIP vs V1C	Chimp
TCONS_00023535	pan_TCONS_00023535	HIP vs V1C	Chimp
TCONS_00023542	pan_TCONS_00023542	HIP vs V1C	Chimp
TCONS_00024016	pan_TCONS_00024016	HIP vs V1C	Chimp
TCONS_00024292	pan_TCONS_00024292	HIP vs V1C	Chimp
TCONS_00024556	pan_TCONS_00024556	HIP vs V1C	Chimp
TCONS_00024771	pan_TCONS_00024771	HIP vs V1C	Chimp
TCONS_00025212	pan_TCONS_00025212	HIP vs V1C	Chimp
TCONS_00025433	pan_TCONS_00025433	HIP vs V1C	Chimp
TCONS_00025615	pan_TCONS_00025615	HIP vs V1C	Chimp
TCONS_00026417	pan_TCONS_00026417	HIP vs V1C	Chimp
TCONS_00027202	pan_TCONS_00027202	HIP vs V1C	Chimp
TCONS_00028012	pan_TCONS_00028012	HIP vs V1C	Chimp
TCONS_00028088	pan_TCONS_00028088	HIP vs V1C	Chimp
TCONS_00028109	pan_TCONS_00028109	HIP vs V1C	Chimp
TCONS_00028252	pan_TCONS_00028252	HIP vs V1C	Chimp
TCONS_00029183	pan_TCONS_00029183	HIP vs V1C	Chimp
TCONS_00029488	pan_TCONS_00029488	HIP vs V1C	Chimp
TCONS_00029872	pan_TCONS_00029872	HIP vs V1C	Chimp
TCONS_00030089	pan_TCONS_00030089	HIP vs V1C	Chimp
TCONS_00030093	pan_TCONS_00030093	HIP vs V1C	Chimp
TCONS_00030095	pan_TCONS_00030095	HIP vs V1C	Chimp
TCONS_00030421	pan_TCONS_00030421	HIP vs V1C	Chimp
TCONS_00030783	pan_TCONS_00030783	HIP vs V1C	Chimp
TCONS_00031407	pan_TCONS_00031407	HIP vs V1C	Chimp
TCONS_00031659	pan_TCONS_00031659	HIP vs V1C	Chimp
TCONS_00031804	pan_TCONS_00031804	HIP vs V1C	Chimp
TCONS_00032227	pan_TCONS_00032227	HIP vs V1C	Chimp
TCONS_00032606	pan_TCONS_00032606	HIP vs V1C	Chimp
TCONS_00032622	pan_TCONS_00032622	HIP vs V1C	Chimp
TCONS_00032690	pan_TCONS_00032690	HIP vs V1C	Chimp
TCONS_00032749	pan_TCONS_00032749	HIP vs V1C	Chimp
TCONS_00032907	pan_TCONS_00032907	HIP vs V1C	Chimp
TCONS_00032950	pan_TCONS_00032950	HIP vs V1C	Chimp
TCONS_00033129	pan_TCONS_00033129	HIP vs V1C	Chimp
TCONS_00033931	pan_TCONS_00033931	HIP vs V1C	Chimp
TCONS_00034547	pan_TCONS_00034547	HIP vs V1C	Chimp
TCONS_00035027	pan_TCONS_00035027	HIP vs V1C	Chimp
TCONS_00035686	pan_TCONS_00035686	HIP vs V1C	Chimp
TCONS_00035728	pan_TCONS_00035728	HIP vs V1C	Chimp
TCONS_00035985	pan_TCONS_00035985	HIP vs V1C	Chimp
TCONS_00036163	pan_TCONS_00036163	HIP vs V1C	Chimp
TCONS_00036190	pan_TCONS_00036190	HIP vs V1C	Chimp
TCONS_00036210	pan_TCONS_00036210	HIP vs V1C	Chimp
TCONS_00037204	pan_TCONS_00037204	HIP vs V1C	Chimp
TCONS_00037384	pan_TCONS_00037384	HIP vs V1C	Chimp
TCONS_00037788	pan_TCONS_00037788	HIP vs V1C	Chimp
TCONS_00037869	pan_TCONS_00037869	HIP vs V1C	Chimp
TCONS_00037870	pan_TCONS_00037870	HIP vs V1C	Chimp
TCONS_00037898	pan_TCONS_00037898	HIP vs V1C	Chimp
TCONS_00038004	pan_TCONS_00038004	HIP vs V1C	Chimp
TCONS_00038007	pan_TCONS_00038007	HIP vs V1C	Chimp
TCONS_00038352	pan_TCONS_00038352	HIP vs V1C	Chimp
TCONS_00038719	pan_TCONS_00038719	HIP vs V1C	Chimp
TCONS_00038853	pan_TCONS_00038853	HIP vs V1C	Chimp
TCONS_00038985	pan_TCONS_00038985	HIP vs V1C	Chimp
TCONS_00038991	pan_TCONS_00038991	HIP vs V1C	Chimp
TCONS_00039364	pan_TCONS_00039364	HIP vs V1C	Chimp
TCONS_00039772	pan_TCONS_00039772	HIP vs V1C	Chimp
TCONS_00039781	pan_TCONS_00039781	HIP vs V1C	Chimp
TCONS_00039815	pan_TCONS_00039815	HIP vs V1C	Chimp
TCONS_00039866	pan_TCONS_00039866	HIP vs V1C	Chimp
TCONS_00039966	pan_TCONS_00039966	HIP vs V1C	Chimp
TCONS_00040110	pan_TCONS_00040110	HIP vs V1C	Chimp
TCONS_00040572	pan_TCONS_00040572	HIP vs V1C	Chimp
TCONS_00040627	pan_TCONS_00040627	HIP vs V1C	Chimp
TCONS_00040628	pan_TCONS_00040628	HIP vs V1C	Chimp
TCONS_00040872	pan_TCONS_00040872	HIP vs V1C	Chimp
TCONS_00040917	pan_TCONS_00040917	HIP vs V1C	Chimp
TCONS_00040919	pan_TCONS_00040919	HIP vs V1C	Chimp
TCONS_00041170	pan_TCONS_00041170	HIP vs V1C	Chimp
TCONS_00041187	pan_TCONS_00041187	HIP vs V1C	Chimp
TCONS_00041510	pan_TCONS_00041510	HIP vs V1C	Chimp
TCONS_00041936	pan_TCONS_00041936	HIP vs V1C	Chimp
TCONS_00042177	pan_TCONS_00042177	HIP vs V1C	Chimp
TCONS_00042179	pan_TCONS_00042179	HIP vs V1C	Chimp
